motor.m1,motor.m2,motor.m3,motor.m4
-0.24074481489629795,-0.054101082021640434,-0.1769835396707934,-0.19626392527850556
-0.12942258845176902,-0.10878217564351289,-0.2858257165143303,-0.14406288125762512
-0.17198343966879337,-0.2107842156843137,-0.35798715974319484,-0.17934358687173746
-0.2403448068961379,-0.2125842516850337,-0.2775455509110182,-0.18962379247584948
-0.3149062981259625,-0.23362467249344987,-0.19730394607892154,-0.17426348526970536
-0.36254725094501894,-0.22286445728914583,-0.13110262205244105,-0.20358407168143366
-0.3711474229484589,-0.1625832516650333,-0.12346246924938498,-0.2629052581051621
-0.39182783655673115,-0.20942418848376965,-0.2767055341106822,-0.37670753415068303
-0.36778735574711496,-0.20530410608212168,-0.3035460709214184,-0.378027560551211
-0.31830636612732255,-0.24606492129842594,-0.3455069101382028,-0.34478689573791477
-0.30082601652033036,-0.2861057221144423,-0.374027480549611,-0.2937058741174824
-0.48146962939258786,-0.373707474149483,-0.3533070661413228,-0.3444268885377707
-0.493269865397308,-0.36054721094421893,-0.34430688613772276,-0.3547870957419148
-0.5231904638092761,-0.3113462269245385,-0.3191863837276746,-0.39918798375967524
-0.5178703574071482,-0.30138602772055445,-0.3189863797275946,-0.4146682933658673
-0.49938998779975596,-0.3007460149202984,-0.33874677493549876,-0.41402828056561136
-0.5542710854217084,-0.3641872837456749,-0.4217884357687154,-0.5147502950059002
-0.4654293085861717,-0.38854777095541915,-0.5234304686093723,-0.4775895517910358
-0.43246864937298746,-0.40446808936178724,-0.5633512670253404,-0.45470909418188366
-0.4566691333826677,-0.4186683733674673,-0.5469909398187964,-0.4326686533730675
-0.5402308046160923,-0.42590851817036346,-0.47750955019100383,-0.4113482269645393
-0.6910738214764296,-0.5414708294165883,-0.5039500790015801,-0.44890897817956354
-0.5320306406128122,-0.6085921718434368,-0.8005160103202065,-0.24426488529770596
-0.5431908638172763,-0.6609532190643813,-0.7204744094881897,-0.2607852157043141
-0.6999539990799817,-0.39106782135642715,-0.5273105462109242,-0.5670713414268285
-0.7205144102882057,-0.2646652933058661,-0.49282985659713197,-0.7073941478829577
-0.7019540390807817,-0.32338646772935453,-0.6449128982579652,-0.8157963159263185
-0.6685533710674214,-0.38550771015420304,-0.6312726254525091,-0.8007160143202864
-0.6873137462749255,-0.5651513030260605,-0.5841916838336767,-0.6493929878597572
-0.7367547350947019,-0.6245124902498049,-0.5624312486249725,-0.5623512470249405
-0.06594131882637655,-1.0,-1.0,0.13358267165343296
-0.8225164503290066,-0.4413888277765555,-0.6937138742774855,-0.8255565111302225
-0.8573171463429269,-0.6557131142622852,-0.6252325046500931,-0.6449128982579652
-0.5568711374227484,-1.0,-1.0,0.47594951899037974
-0.5425908518170364,-1.0,-0.9781195623912479,0.4616692333846677
-0.4298285965719314,0.34890697813956284,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-0.5833516670333407,-0.5675913518270366,-0.5551911038220765,-0.5701514030280606
-0.5615912318246365,-0.5642312846256925,-0.5725514510290206,-0.5779115582311647
-0.5454309086181723,-0.624712494249885,-0.5935118702374047,-0.5126302526050521
-0.5425908518170364,-0.6005920118402368,-0.5924318486369727,-0.5406708134162683
-0.5392707854157084,-0.5751915038300766,-0.5990319806396127,-0.5627912558251165
-0.5327906558131162,-0.5900718014360287,-0.5410308206164123,-0.505030100602012
-0.5244304886097721,-0.5613912278245565,-0.5645112902258045,-0.5185903718074362
-0.5289905798115963,-0.5641112822256444,-0.5953119062381247,-0.48050961019220384
-0.5449908998179964,-0.5649112982259645,-0.5970719414388288,-0.4619492389847797
-0.5112702254045081,-0.5539910798215965,-0.6567931358627173,-0.44686893737874755
-0.4884297685953719,-0.5608312166243326,-0.624352487049741,-0.495309906198124
-0.47234944698893977,-0.5975519510390208,-0.6161123222464449,-0.4829096581931639
-0.4901498029960599,-0.5876717534350687,-0.5883117662353248,-0.502790055801116
-0.4883897677953559,-0.6020720414408288,-0.5920718414368287,-0.4863897277945559
-0.49666993339866794,-0.5789115782315646,-0.5926718534370687,-0.500670013400268
-0.491029820596412,-0.5832716654333087,-0.6034320686413728,-0.4911898237964759
-0.5248704974099482,-0.5677513550271005,-0.620632412648253,-0.4556691133822677
-0.5754715094301885,-0.5366707334146683,-0.6130722614452289,-0.4437088741774835
-0.5174703494069881,-0.5658713174263486,-0.5997919958399168,-0.48578971579431585
-0.5102702054041081,-0.6105922118442368,-0.5941918838376767,-0.4538690773815476
-0.5163903278065561,-0.5381507630152603,-0.5920718414368287,-0.45094901898037965
-0.498829976599532,-0.5657913158263166,-0.5777915558311166,-0.4551491029820597
-0.49990999819996396,-0.5515910318206364,-0.5918318366367328,-0.45422908458169164
-0.502870057401148,-0.5763115262305246,-0.5845516910338207,-0.4338286765735315
-0.32010640212804253,-0.3285065701314026,-0.4233084661693234,-0.23954479089581793
-0.2934658693173864,-0.369467389347787,-0.36002720054401083,-0.28850577011540235
-0.2633852677053541,-0.3257065141302826,-0.43018860377207546,-0.2921858437168743
-0.23502470049400992,-0.4225484509690194,-0.39462789255785113,-0.2592651853037061
-0.2841056821136423,-0.3433868677373547,-0.41426828536570737,-0.2697053941078822
-0.27890557811156225,-0.3017860357207144,-0.41634832696653934,-0.3144262885257705
-0.27762555251105026,-0.3965079301586032,-0.42090841816836333,-0.21642432848656978
-0.24158483169663392,-0.38470769415388306,-0.4182283645672914,-0.2669453389067782
-0.2997859957199144,-0.3507470149402988,-0.3912278245564911,-0.2697053941078822
-0.23906478129562592,-0.4357087141742835,-0.4730694613892278,-0.16362327246544928
-0.3077861557231144,-0.35066701334026684,-0.3990679813596272,-0.253945078901578
-0.3195063901278026,-0.4310286205724114,-0.42214844296885934,-0.1387827756555131
-0.21466429328586567,-0.31378627572551454,-0.5225104502090041,-0.26050521010420213
-0.23894477889557786,-0.40574811496229923,-0.47622952459049184,-0.19054381087621752
-0.23006460129202588,-0.3907078141562831,-0.5451109022180444,-0.14558291165823312
-0.37746754935098703,-0.2865857317146343,-0.2785855717114343,-0.26146522930458604
-0.22310446208924184,-0.38494769895397907,-0.42518850377007544,-0.17086341726834542
-0.3103062061241225,-0.29406588131762634,-0.4063881277625553,-0.1933438668773375
-0.3091061821236425,-0.24630492609852195,-0.40870817416348326,-0.23998479969599396
-0.28918578371567427,-0.29278585571711435,-0.41454829096581935,-0.20758415168303368
-0.3123062461249225,-0.26174523490469814,-0.3455069101382028,-0.17734354687093745
-0.3543070861417228,-0.36094721894437887,-0.35950719014380284,-0.022140442808856187
-0.1691433828676574,-0.3666673333466669,-0.47522950459009183,-0.08586171723434466
-0.20470409408188162,-0.38094761895237905,-0.3326266525330507,-0.17862357247144944
-0.2928658573171463,-0.4061481229624593,-0.2282245644912898,-0.1696633932678654
-0.16514330286605727,-0.34786695733914674,-0.3253065061301226,-0.2585851717034341
-0.13306266125322508,-0.31250625012500255,-0.3557871157423148,-0.29554591091821836
-0.1497029940598812,-0.374027480549611,-0.29730594611892236,-0.27586551731034625
-0.24298485969719397,-0.3464269285385708,-0.21250425008500173,-0.2949858997179944
-0.3247064941298826,-0.32206644132882656,-0.17438348766975342,-0.2757455149102982
-0.2153443068861377,-0.2638252765055301,-0.21654433088661773,-0.29382587651753034
-0.11518230364607296,-0.28742574851497027,-0.3525470509410188,-0.23438468769375387
-0.22038440768815382,-0.3161463229264585,-0.24118482369647398,-0.2118242364847297
-0.27606552131042617,-0.2219044380887618,-0.15798315966319332,-0.3335866717334347
-0.2555851117022341,-0.22734454689093786,-0.20734414688293767,-0.2992659853197064
-0.23094461889237783,-0.2181443628872577,-0.18774375487509753,-0.24582491649832994
-0.10102202044040876,-0.17046340926818537,-0.3123862477249545,-0.2987859757195144
-0.2113442268845377,-0.2279845596911938,-0.18486369727394547,-0.25846516930338603
-0.3881477629552591,-0.2426248524970499,0.0017800356007120488,-0.25366507330146604
-0.42998859977199544,-0.22286445728914583,0.038420768415368345,-0.2682253645072902
-0.17906358127162547,-0.19722394447888958,-0.1661033220664413,-0.125702514050281
-0.0862617252345047,-0.124422488449769,-0.2677053541070822,-0.18970379407588156
-0.10718214364287282,-0.0938218764375287,-0.26126522530450613,-0.20582411648232968
-0.17678353567071337,-0.1077421548430969,-0.19198383967679356,-0.1915838316766335
-0.13898277965559314,-0.13474269485389712,-0.2272245444908898,-0.1671433428668574
-0.20986419728394567,-0.11706234124682491,-0.1150623012460249,-0.22610452209044185
-0.32710654213084267,-0.14806296125922513,0.007140142802856131,-0.20006400128002555
-0.3118662373247465,-0.1757035140702814,-0.014740294805896115,-0.16578331566631332
-0.20306406128122567,-0.15538310766215324,-0.12610252205044103,-0.1835436708734175
-0.14678293565871314,-0.12334246684933703,-0.1989439788795776,-0.19902398047960956
-0.13078261565231308,-0.1059821196423929,-0.2207044140882818,-0.21062421248424967
-0.10870217404348081,-0.06678133562671251,-0.25302506050121,-0.2395847916958339
-0.17934358687173746,-0.128462569251385,-0.17862357247144944,-0.18166363327266544
-0.2752255045100902,-0.15130302606052126,-0.08906178123562469,-0.15250305006100118
-0.3231864637292746,-0.19726394527890556,-0.04750095001900034,-0.10014200284005681
-0.26402528050561014,-0.15922318446368933,-0.11066221324426484,-0.13418268365367303
-0.2401048020960419,-0.06610132202644048,-0.14930298605972114,-0.2125842516850337
-0.15366307326146522,-0.009740194803896096,-0.2345446908938179,-0.2701454029080581
-0.17462349246984943,-0.011980239604792109,-0.22862457249144985,-0.25286505730114606
-0.15458309166183326,-0.10106202124042485,-0.23770475409508185,-0.17474349486989738
-0.19734394687893753,-0.2664653293065862,-0.17206344126882533,-0.0322206444128883
-0.22702454049080978,-0.30470609412188243,-0.14958299165983324,0.013220264405288118
-0.24126482529650595,-0.24158483169663392,-0.15710314206284126,-0.02814056281125621
-0.18914378287565747,-0.13770275405508114,-0.20962419248384967,-0.13162263245264905
-0.2158643172863457,0.007980159603192094,-0.19250385007700155,-0.2677053541070822
-0.2242244844896898,0.02770055401108018,-0.17614352287045743,-0.2954259085181704
-0.2371047420948419,-0.020220404408088144,-0.1514230284605692,-0.2593451869037381
-0.22706454129082587,-0.123142462849257,-0.15418308366167321,-0.16370327406548135
-0.20414408288165764,-0.22758455169103387,-0.18350367007340151,-0.052861057221144425
-0.17806356127122547,-0.26806536130722614,-0.22902458049160979,0.007060141202824166
-0.18318366367327343,-0.21782435648712972,-0.2388647772955459,-0.028220564411288174
-0.18442368847376944,-0.07170143402868057,-0.2292245844916898,-0.18274365487309752
-0.19890397807956162,-0.03130062601252026,-0.2165843316866337,-0.22130442608852174
-0.2876657533150663,-0.02174043480869614,-0.1363027260545211,-0.22238444768895382
-0.34410688213764273,-0.04730094601892043,-0.07218144362887258,-0.2045040900818016
-0.28466569331386626,-0.1787435748714974,-0.12786255725114504,-0.07682153643072864
-0.20082401648032966,-0.2088241764835297,-0.21882437648752973,-0.03962079241584837
-0.13282265645312907,-0.20922418448368962,-0.2962659253185064,-0.029780595611912264
-0.13790275805516106,-0.12126242524850495,-0.3002260045200904,-0.10870217404348081
-0.17510350207004144,-0.04870097401948037,-0.2691853837076742,-0.17510350207004144
-0.2656653133062661,-0.016300326006520094,-0.18550371007420152,-0.20062401248024964
-0.3396667933358667,-0.033420668413368215,-0.11038220764415285,-0.18462369247384947
-0.3280265605312106,-0.12554251085021706,-0.130982619652393,-0.08354167083341668
-0.25746514930298603,-0.15202304046080917,-0.20330406608132168,-0.05530110602212046
-0.1557031140622812,-0.130982619652393,-0.3336266725334507,-0.04778095561911233
-0.2103042060841217,-0.07430148602972064,-0.27430548610972216,-0.10918218364367283
-0.21726434528690575,-0.06046120922418452,-0.249984999699994,-0.14038280765615307
-0.32210644212884254,-0.06786135722714459,-0.1565031300626013,-0.12162243244864901
-0.2949058981179623,-0.057701154023080514,-0.12602252045040896,-0.08210164203284065
-0.250185003700074,-0.08874177483549672,-0.17354347086941735,-0.04826096521930434
-0.19798395967919358,-0.06894137882757656,-0.22502450049000977,-0.06878137562751252
-0.2130642612852257,-0.05906118122362447,-0.20538410768215365,-0.08322166443328871
-0.19426388527770555,-0.08034160683213665,-0.2237044740894818,-0.062421248424968545
-0.2696253925078501,-0.07658153163063264,-0.1944238884777696,-0.127462549250985
-0.3250265005300106,-0.030700614012280192,-0.13710274205484108,-0.17526350527010537
-0.31394627892557847,-0.023540470809416236,-0.13618272365447304,-0.1944238884777696
-0.24814496289925803,-0.06494129882597655,-0.19838396767935362,-0.15662313246264925
-0.2029440588811776,-0.09710194203884082,-0.23270465409308183,-0.13534270685413707
-0.16850337006740135,-0.117622352447049,-0.25130502610052197,-0.13066261325226503
-0.17346346926938538,-0.14578291565831314,-0.24074481489629795,-0.10810216204324086
-0.23066461329226584,-0.13546270925418513,-0.1683433668673373,-0.13362267245344905
-0.2709854197083942,-0.13034260685213706,-0.11746234924698495,-0.14930298605972114
-0.25586511730234607,-0.125142502850057,-0.12882257645152906,-0.1582631652633053
-0.19450389007780156,-0.10202204044080887,-0.15866317326346524,-0.21290425808516167
-0.1825436508730175,-0.06990139802796058,-0.17982359647192947,-0.2358247164943299
-0.2034640692813856,-0.08874177483549672,-0.15098301966039318,-0.22490449808996182
-0.2368647372947459,-0.11382227644552889,-0.13110262205244105,-0.1863037260745215
-0.23218464369287384,-0.13418268365367303,-0.12370247404948098,-0.17802356047120937
-0.24006480129602592,-0.21614432288645768,-0.128942578851577,-0.08294165883317661
-0.19498389967799357,-0.2004240084801696,-0.1529830596611932,-0.11970239404788097
-0.16802336046720934,-0.12298245964919297,-0.1683433668673373,-0.20874417488349772
-0.1449028980579612,-0.0812216244324887,-0.16226324526490532,-0.2797055941118822
-0.1830636612732255,-0.07266145322906459,-0.1456229124582492,-0.26674533490669816
-0.19826396527930557,-0.11578231564631292,-0.12914258285165703,-0.22490449808996182
-0.22510450209004185,-0.16094321886437724,-0.10070201404028079,-0.18134362687253747
-0.19126382527650554,-0.20390407808156163,-0.13950279005580113,-0.13342266845336903
-0.1971839436788736,-0.2345446908938179,-0.13558271165423308,-0.10078201564031286
-0.19198383967679356,-0.17566351327026541,-0.13926278525570512,-0.16118322366447324
-0.18490369807396145,-0.10434208684173685,-0.15506310126202527,-0.22378447568951376
-0.1997039940798816,-0.10410208204164084,-0.15562311246224925,-0.20866417328346565
-0.2360647212944259,-0.12270245404908098,-0.11766235324706498,-0.19166383327666559
-0.2229444588891778,-0.13294265885317702,-0.12406248124962505,-0.18814376287525747
-0.18450369007380152,-0.13538270765415306,-0.1153023060461209,-0.12554251085021706
-0.16174323486469733,-0.15950319006380131,-0.13214264285285704,-0.10734214684293686
-0.16486329726594529,-0.12022240444808896,-0.12382247644952904,-0.15182303646072925
-0.18966379327586547,-0.09582191643832871,-0.09862197243944881,-0.17662353247064944
-0.1944238884777696,-0.07474149482989656,-0.09314186283725678,-0.1984239684793696
-0.21042420848416965,-0.11218224364487295,-0.1403428068561371,-0.20514410288205764
-0.21546430928618576,-0.11298225964519293,-0.14074281485629714,-0.19890397807956162
-0.2123042460849217,-0.13014260285205703,-0.14750295005900116,-0.17814356287125743
-0.20054401088021756,-0.14198283965679315,-0.16478329566591332,-0.1607832156643133
-0.19910398207964164,-0.14822296445928917,-0.16870337406748137,-0.15206304126082526
-0.2173443468869377,-0.11294225884517695,-0.15590311806236123,-0.18190363807276144
-0.22046440928818578,-0.1448628972579452,-0.1511830236604732,-0.15158303166063325
-0.2254645092901858,-0.14570291405828117,-0.1504230084601692,-0.14650293005860116
-0.26774535490709817,-0.11918238364767297,-0.11574231484629693,-0.16542330846616937
-0.26090521810436207,-0.12602252045040896,-0.13442268845376903,-0.14674293485869716
-0.2037040740814816,-0.1302626052521051,-0.18082361647232947,-0.15330306606132127
-0.1362627252545051,-0.11346226924538494,-0.247704954099082,-0.1706634132682654
-0.20154403088061756,-0.07346146922938457,-0.17602352047040937,-0.21706434128682572
-0.253705074101482,-0.11954239084781693,-0.12834256685133705,-0.16650333006660134
-0.2665853317066341,-0.1787435748714974,-0.12098241964839296,-0.10178203564071286
-0.27786555731114626,-0.17490349806996142,-0.1074621492429848,-0.10786215724314485
-0.24378487569751395,-0.14146282925658515,-0.14346286925738516,-0.13938278765575307
-0.21894437888757778,-0.10814216284325684,-0.17510350207004144,-0.16590331806636138
-0.21878437568751374,-0.09774195483909676,-0.18270365407308142,-0.1688633772675453
-0.2219044380887618,-0.11302226044520891,-0.18550371007420152,-0.1476629532590652
-0.2317446348926978,-0.09022180443608874,-0.18134362687253747,-0.16478329566591332
-0.22026440528810576,-0.11914238284765699,-0.18738374767495347,-0.1413028260565211
-0.2388647772955459,-0.10718214364287282,-0.17462349246984943,-0.1474229484589692
-0.20798415968319361,-0.12382247644952904,-0.20334406688133766,-0.13294265885317702
-0.24654493089861795,-0.10150203004060077,-0.16414328286565727,-0.15590311806236123
-0.2764655293105862,-0.056621132422648435,-0.08318166363327262,-0.14446288925778517
-0.20818416368327364,-0.09778195563911274,-0.1597831956639133,-0.09498189963799275
-0.1567831356627133,-0.05918118362367253,-0.22462449248984984,-0.120142402848057
-0.17158343166863332,-0.02798055961119217,-0.21574431488629775,-0.1454229084581692
-0.2060241204824097,-0.012100242004840056,-0.19130382607652152,-0.15130302606052126
-0.29054581091621834,-0.04710094201884041,-0.10846216924338492,-0.11462229244584887
-0.2825456509130183,-0.07014140282805659,-0.0981419628392568,-0.10990219804396084
-0.25814516290325806,-0.0756615132302646,-0.12318246364927299,-0.10374207484149678
-0.21834436688733772,-0.09650193003860075,-0.17346346926938538,-0.07242144842896858
-0.20762415248304966,-0.10562211244224884,-0.23698473969479394,-0.11786235724714489
-0.20102402048040957,-0.08022160443208859,-0.24990499809996203,-0.13694273885477715
-0.21270425408508176,-0.07254145082901653,-0.2247044940898818,-0.15814316286325725
-0.2672253445068902,-0.07202144042880854,-0.17762355247104944,-0.15122302446048919
-0.28750575011500235,-0.11286225724514487,-0.14758295165903323,-0.120142402848057
-0.26806536130722614,-0.13062261245224904,-0.16326326526530532,-0.10614212284245683
-0.2062241244824896,-0.08894177883557675,-0.22638452769055384,-0.14654293085861714
-0.20034400688013765,-0.09978199563991275,-0.22818456369127382,-0.13978279565591312
-0.22406448128962575,-0.11774235484709694,-0.2017440348806976,-0.12454249084981694
-0.24306486129722593,-0.09554191083821673,-0.18490369807396145,-0.1445828916578331
-0.23046460929218582,-0.0903018060361207,-0.1345426908538171,-0.10542210844216882
-0.23738474769495388,-0.11298225964519293,-0.12698253965079298,-0.08338166763335264
-0.2077841556831137,-0.09450189003780074,-0.15362307246144924,-0.10482209644192886
-0.2077441548830976,-0.05654113082261647,-0.1494229884597692,-0.14702294045880915
-0.19406388127762553,-0.014300286005720086,-0.16414328286565727,-0.18822376447528955
-0.16442328846576937,-0.08130162603252067,-0.1903438068761375,-0.124662493249865
-0.17882357647152947,-0.11074221484429692,-0.17034340686813731,-0.10082201644032884
-0.17882357647152947,-0.11074221484429692,-0.17034340686813731,-0.10082201644032884
-0.20090401808036162,-0.10018200364007279,-0.14474289485789715,-0.11490229804596097
-0.26850537010740216,-0.06898137962759254,-0.07106142122842452,-0.1521830436608732
-0.3128262565251305,-0.09426188523770473,-0.07858157163143265,-0.18242364847296944
-0.24406488129762594,-0.11318226364527295,-0.1411028220564411,-0.16974339486789736
-0.21414428288565768,-0.12294245884917698,-0.16238324766495327,-0.1686233724674493
-0.18594371887437744,-0.127942558851177,-0.21250425008500173,-0.14170283405668116
-0.2761855237104742,-0.19602392047840955,-0.24298485969719397,-0.20490409808196164
-0.2657053141062822,-0.19002380047600953,-0.250185003700074,-0.21418428368567366
-0.30442608852177044,-0.16602332046640933,-0.20994419888397764,-0.23970479409588197
-0.2926258525170503,-0.15478309566191328,-0.22486449728994584,-0.24782495649912994
-0.3327866557331146,-0.15110302206044124,-0.18206364127282548,-0.25414508290165805
-0.40394807896157925,-0.22810456209124186,-0.28066561331226625,-0.3419468389367787
-0.3811076221524431,-0.2942258845176904,-0.3002260045200904,-0.27910558211164227
-0.4232284645692914,-0.2805056101122022,-0.2568251365027301,-0.2941058821176423
-0.40166803336066725,-0.26046520930418604,-0.27302546050921017,-0.3195063901278026
-0.3843876877537551,-0.22542450849016982,-0.28222564451289023,-0.3626272525450509
-0.4642292845856917,-0.3311066221324427,-0.35038700774015485,-0.40718814376287527
-0.45602912058241163,-0.35490709814196286,-0.34962699253985074,-0.39234784695693914
-0.45022900458009163,-0.3888677773555471,-0.34302686053721076,-0.370787415748315
-0.4401488029760595,-0.39942798855977124,-0.35446708934178683,-0.3588671773435469
-0.39834796695933916,-0.3711474229484589,-0.3945078901578032,-0.3889077781555631
-0.49306986139722797,-0.4682693653873078,-0.43826876537530746,-0.4553891077821557
-0.5727514550291006,-0.504990099801996,-0.3601072021440429,-0.4171483429668593
-0.5325106502130043,-0.4745094901898038,-0.42234844696893936,-0.42562851257025136
0.9230384607692155,-0.5398707974159483,-1.0,-0.5398707974159483
-0.5116702334046681,-0.4030280605612112,-0.4119082381647633,-0.5283905678113563
-0.4379087581751635,-0.46982939658793177,-0.6658333166663333,-0.6118322366447329
-0.44158883177663555,-0.500710014200284,-0.6713534270685414,-0.5717514350287005
-0.5574711494229885,-0.5103502070041401,-0.5590711814236284,-0.5585111702234045
-0.6513530270605412,-0.5147902958059161,-0.4671893437868757,-0.5520710414208284
-0.8039960799215984,-0.6827136542730854,-0.4671893437868757,-0.5321506430128602
-0.8143962879257585,-0.6132722654453089,-0.46758935178703576,-0.5907918158363168
-0.5140302806056121,-0.5956319126382528,-0.7570751415028301,-0.619312386247725
-0.8406368127362547,-0.7217544350887017,-0.5203104062081242,-0.4033480669613392
-0.5590311806236125,-0.6840736814736295,-0.7723154463089261,-0.47062941258825175
-0.6388327766555331,-0.630032600652013,-0.8251565031300626,-0.6891537830756616
-0.1097821956439129,0.028860577211544225,-1.0,-1.0
-0.6636332726654532,-0.6871537430748615,-0.9402788055761115,-0.49210984219684395
-1.0,-1.0,-0.3121462429248585,-0.2543050861017221
-0.7588351767035341,-0.5689913798275965,-0.6635532710654213,-0.7917958359167183
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-0.6145122902458049,-0.5429908598171964,-0.5219504390087801,-0.5968319366387328
-0.5981119622392448,-0.5501910038200764,-0.5415508310166204,-0.5864317286345727
-0.5458709174183484,-0.5569111382227645,-0.5867517350347007,-0.5867517350347007
-0.5295505910118202,-0.5966719334386688,-0.6062721254425089,-0.5437908758175163
-0.5580711614232285,-0.5708714174283486,-0.5822316446328927,-0.5651113022260446
-0.5332706654133083,-0.5244704894097882,-0.5605512110242206,-0.5506310126202524
-0.5253505070101402,-0.5437508750175004,-0.5674313486269725,-0.5323906478129563
-0.5408708174163483,-0.5335906718134362,-0.5496709934198685,-0.5447908958179164
-0.5313906278125562,-0.5365907318146363,-0.5576311526230524,-0.5433108662173243
-0.5400308006160124,-0.5462709254185083,-0.5473909478189564,-0.5352307046140923
-0.5641912838256765,-0.5403508070161402,-0.5198703974079482,-0.5445108902178044
-0.5256305126102523,-0.5486709734194684,-0.5601112022240444,-0.5345106902138043
-0.5388307766155322,-0.5365907318146363,-0.5488309766195324,-0.5446708934178683
-0.5524310486209725,-0.5245904918098362,-0.5469109382187644,-0.5449908998179964
-0.5357907158143163,-0.5349106982139642,-0.5658713174263486,-0.5323506470129402
-0.5372707454149084,-0.5280705614112282,-0.5450309006180123,-0.5585511710234204
-0.5420308406168124,-0.5616312326246524,-0.5689113782275645,-0.49634992699853997
-0.5323106462129242,-0.5763915278305567,-0.5608712174243484,-0.49934998699974
-0.5283505670113402,-0.5853117062341247,-0.5665913318266365,-0.4886697733954679
-0.5188303766075322,-0.506510130202604,-0.5339506790135803,-0.5382707654153083
-0.4912298245964919,-0.5331506630132603,-0.5494709894197884,-0.5237104742094842
-0.5186703734074681,-0.5421908438168763,-0.5323506470129402,-0.5043500870017401
-0.50235004700094,-0.5579511590231805,-0.5565911318226364,-0.4806696133922679
-0.495509910198204,-0.5334306686133723,-0.5824716494329887,-0.4861497229944599
-0.3282665653313066,-0.28666573331466627,-0.36602732054641096,-0.3305066101322026
-0.3093061861237225,-0.3495469909398188,-0.377547550951019,-0.27506550131002616
-0.31046620932418645,-0.31270625412508246,-0.36478729574591495,-0.3235064701294026
-0.31142622852457047,-0.30966619332386647,-0.3474269485389708,-0.3429468589371787
-0.3083461669233385,-0.374027480549611,-0.367467349346987,-0.2616252325046501
-0.32818656373127464,-0.32154643092861857,-0.3333866677333547,-0.3283465669313387
-0.35138702774055486,-0.3796275925518511,-0.3219464389287786,-0.258505170103402
-0.369987399747995,-0.32406648132962657,-0.3113462269245385,-0.3060661213224265
-0.3661073221464429,-0.3247464949298986,-0.3192263845276906,-0.30138602772055445
-0.3154263085261705,-0.3457469149382988,-0.34630692613852276,-0.3039860797215944
-0.30514610292205846,-0.3169063381267625,-0.3606672133442669,-0.3287465749314986
-0.2987859757195144,-0.3173463469269385,-0.3606272125442509,-0.33470669413388265
-0.2633452669053381,-0.4415088301766036,-0.39310786215724314,-0.21350427008540174
-0.22122442448848978,-0.2802656053121062,-0.42266845336906733,-0.38730774615492314
-0.25038500770015404,-0.42286845736914735,-0.4086281725634513,-0.22958459169183387
-0.2984259685193704,-0.27178543570871416,-0.31826636532730657,-0.3156263125262505
-0.21526430528610574,-0.48526970539410785,-0.3598271965439309,-0.14374287485749715
-0.25114502290045804,-0.4101882037640753,-0.3301066021320427,-0.21266425328506566
-0.2573451469029381,-0.3115862317246345,-0.30918618372367446,-0.3259865197303946
-0.26066521330426606,-0.31050621012420243,-0.2905858117162343,-0.34234684693693873
-0.31630632612652254,-0.28950579011580235,-0.27030540610812215,-0.22078441568831375
-0.2613052261045221,-0.24282485649712993,-0.29154583091661834,-0.3012260245204904
-0.33822676453529066,-0.23502470049400992,-0.21326426528530573,-0.3103862077241545
-0.27202544050881017,-0.3381867637352747,-0.26730534610692214,-0.2193843876877537
-0.21590431808636168,-0.4217484349686994,-0.32966659333186665,-0.12958259165183306
-0.24726494529890597,-0.22406448128962575,-0.31270625412508246,-0.3128662573251465
-0.26418528370567407,-0.24106482129642592,-0.2581051621032421,-0.3335466709334187
-0.17174343486869736,-0.35294705894117884,-0.3162263245264906,-0.255985119702394
-0.2659053181063621,-0.3149462989259785,-0.2037440748814976,-0.3123062461249225
-0.21146422928458564,-0.2201844036880738,-0.21794435888717778,-0.4473089461789236
-0.2765455309106182,-0.2029440588811776,-0.1433428668573371,-0.3667073341466829
-0.2749854997099942,-0.2125842516850337,-0.14826296525930516,-0.35370707414148284
-0.1777035540710814,-0.20410408208164166,-0.25522510450209,-0.3525070501410028
-0.35290705814116285,-0.22714454289085784,-0.07554151083021665,-0.33394667893357866
-0.32086641732834653,-0.24790495809916202,-0.0691013820276406,-0.24478489569791395
-0.10366207324146481,-0.17854357087141748,-0.3075061501230024,-0.2929458589171784
-0.14022280445608915,-0.3007060141202824,-0.2999859997199944,-0.14174283485669714
-0.2138242764855297,-0.27414548290965823,-0.23726474529490593,-0.15742314846296923
-0.2638652773055461,-0.2664253285065701,-0.19018380367607357,-0.16218324366487324
-0.2419048380967619,-0.008380167603352029,-0.12726254525090497,-0.29054581091621834
