Time,Roll input,Pitch input,Yawrate input,Thrust input
1688558662.7730901,-2.662513256072998,-1.924570918083191,-3.238803148270801,30155
1688558662.7833154,-2.7997543811798096,-2.010729551315308,-3.612685948608462,30155
1688558662.7935355,-2.908308982849121,-2.050687074661255,-3.553822636603895,30155
1688558662.8040338,-2.898273468017578,-2.007291793823242,-3.306098282337074,30155
1688558662.814187,-2.744436502456665,-1.835027098655701,-3.4546725451928584,30155
1688558662.8246725,-2.542743444442749,-1.6602165699005127,-3.1370475888259595,30155
1688558662.8350663,-2.1406421661376958,-1.3582860231399536,-2.117315307261536,30155
1688558662.8452475,-1.8442981243133545,-1.143620848655701,-1.1370789259676033,30155
1688558662.8554585,-1.4152934551239014,-0.8516945838928223,-0.6175301969061624,30155
1688558662.8658748,-1.1662737131118774,-0.6889263987541199,0.6284274160858736,30155
1688558662.876064,-0.8862112760543823,-0.5027747750282288,1.4574296772486024,30155
1688558662.8862445,-0.7670549154281616,-0.4220961034297943,2.6198137551537872,30155
1688558662.8968859,-0.7167009711265564,-0.4023390114307403,3.3405307680351317,30155
1688558662.9071844,-0.7583979368209839,-0.477701336145401,3.3055983483800677,30155
1688558662.9175014,-0.8473036885261536,-0.6621817946434021,4.8246093094339635,30155
1688558662.9278991,-1.0271445512771606,-1.1927789449691772,5.406758189198587,30155
1688558662.9380717,-1.1471223831176758,-1.7241984605789185,5.92493265867531,30155
1688558662.9483008,-1.2510840892791748,-2.7931668758392334,5.777740478518778,30155
1688558662.9585698,-1.2575560808181765,-3.671659469604492,5.069194734098534,30155
1688558662.9687989,-1.1681777238845823,-5.1886820793151855,4.714402556421813,30155
1688558662.9790397,-1.03716242313385,-6.264824867248535,4.4987291097618005,30155
1688558662.9893153,-0.7556043863296509,-7.858634948730469,4.274639487265876,30155
1688558662.9999614,-0.5614144206047058,-8.84146785736084,3.656336665153596,30155
1688558663.010636,-0.3121683299541473,-10.114217758178713,3.2256692647917475,30155
1688558663.020821,-0.1758584380149841,-10.775842666625977,2.8038352727902094,30155
1688558663.0311282,-0.0358132496476173,-11.506147384643556,2.7277171611798963,30155
1688558663.041394,0.0044326833449304,-11.817861557006836,2.414843440054611,30155
1688558663.0516849,0.0311064384877681,-11.966702461242676,2.1141797304150174,30155
1688558663.062082,0.0432564318180084,-11.858540534973145,2.1695792675014403,30825
1688558663.0722423,0.0101760411635041,-11.36650562286377,2.0576983690251325,30155
1688558663.0827127,-0.0262020081281662,-10.808488845825195,2.000445127488476,30155
1688558663.092902,-0.0755062475800514,-9.64235019683838,2.6629298925404683,30155
1688558663.1030686,-0.1014166697859764,-8.714509010314941,3.1662106513990054,30155
1688558663.1134315,-0.1295721232891082,-7.255387783050537,2.8203696012514285,30155
1688558663.1236246,-0.144138365983963,-6.330621719360352,2.015310525893142,30155
1688558663.1340027,-0.191451296210289,-5.173490524291992,0.9024560451493286,30155
1688558663.144629,-0.2251807600259781,-4.609123706817627,-0.9298354387275154,30155
1688558663.1548014,-0.2616848945617676,-4.084076881408691,-1.7650276422491586,30155
1688558663.1649888,-0.2656873762607574,-3.931373834609986,-2.865433692934083,30155
1688558663.175201,-0.2302122414112091,-3.9054148197174072,-3.3392012119306926,30155
1688558663.1853673,-0.1826300173997879,-3.9647932052612314,-4.025149345395889,30155
1688558663.1955354,-0.0788954049348831,-4.093500137329102,-4.491198062896601,30155
1688558663.2058163,-0.000256064813584,-4.173969268798828,-4.310441017150978,30155
1688558663.215995,0.1339144706726074,-4.21926212310791,-3.813269734381919,30825
1688558663.2268302,0.2109290361404419,-4.1824212074279785,-3.4385085105893474,30155
1688558663.2370527,0.2825482487678528,-3.9866268634796143,-2.9641658067688113,30155
1688558663.24722,0.294730931520462,-3.768601655960083,-1.9801616668707247,30155
1688558663.2573774,0.2463361322879791,-3.366001844406128,-1.7108529806146464,30155
1688558663.267819,0.184621512889862,-3.073885202407837,-1.696759462355697,30155
1688558663.278021,0.0706827566027641,-2.631891965866089,-2.2257238626486284,30155
1688558663.2882426,-0.0199949089437723,-2.347754955291748,-3.0655264854427067,30155
1688558663.298599,-0.1445149928331375,-1.9505531787872317,-3.516444563863864,30825
1688558663.3089216,-0.184016928076744,-1.7298020124435425,-3.886421024801024,30155
1688558663.3191178,-0.1697081327438354,-1.5062280893325806,-3.7579059600848446,30155
1688558663.3292832,-0.1240085437893867,-1.4474135637283323,-3.7085711956005163,30825
1688558663.3395226,-0.0103963632136583,-1.5271027088165283,-3.7642955780027414,30825
1688558663.349726,0.1074887588620185,-1.700486660003662,-3.7694111466405857,30825
1688558663.3599935,0.3003174960613251,-2.100507497787476,-3.703682869672477,30825
1688558663.3701777,0.4026881456375122,-2.435338020324707,-3.183028846979475,30825
1688558663.380323,0.4691378176212311,-2.9888453483581543,-2.620413899420349,30825
1688558663.3905115,0.4609348773956299,-3.353266477584839,-2.158164978028215,30825
1688558663.4007013,0.3892500400543213,-3.8296477794647217,-2.0830601453790756,30825
1688558663.4109535,0.3007068037986755,-4.080967426300049,-2.3143339902150704,30155
1688558663.4211292,0.142038345336914,-4.33510684967041,-2.2116702049964783,30155
1688558663.431454,0.0290583837777376,-4.413815975189209,-1.508101075887959,30825
1688558663.4416256,-0.120614044368267,-4.389411449432373,-0.9433604776854474,30155
1688558663.4518144,-0.1905234158039093,-4.28180456161499,0.11954121291708475,30155
1688558663.4620266,-0.2175986021757125,-4.017972469329834,0.5066830664875464,30155
1688558663.4722192,-0.1880897283554077,-3.7737221717834473,0.22720023989655935,30825
1688558663.4826632,-0.1129214465618133,-3.312513589859009,-0.2022705972191554,30825
1688558663.492868,-0.0477129220962524,-2.964158535003662,-0.7244516164060695,30825
1688558663.5030086,0.060273889452219,-2.436282157897949,-0.8174303919075929,30155
1688558663.5132427,0.1189143508672714,-2.124882221221924,-1.041847839951143,30155
1688558663.5235243,0.1860085427761078,-1.7603356838226318,-1.3714345172040634,30825
1688558663.53374,0.2072243839502334,-1.5892996788024902,-2.2351725958305577,30825
1688558663.5439963,0.1818058490753173,-1.4662450551986694,-2.764923498035605,30825
1688558663.5541975,0.1378978192806244,-1.456159234046936,-2.927969861774132,30825
1688558663.5645342,0.0505929253995418,-1.514390230178833,-2.949117310344975,30155
1688558663.5748215,-0.0064033470116555,-1.5758168697357178,-2.7445457875729096,30155
1688558663.5850484,-0.1092827022075653,-1.632220983505249,-2.4156689643847495,30155
1688558663.595232,-0.1710270047187805,-1.6349338293075562,-1.8755774945026396,30825
1688558663.6054347,-0.2516696155071258,-1.5905401706695557,-1.3267930597079305,30825
1688558663.6156893,-0.2737417817115783,-1.5224212408065796,-0.6169162690640402,30155
1688558663.625967,-0.2793373167514801,-1.3866046667099,-0.18232911825242226,30155
1688558663.636134,-0.2605085372924804,-1.2750710248947144,0.6173297762867644,30825
1688558663.646291,-0.209149569272995,-1.0926284790039062,0.9429343044758847,30825
1688558663.656435,-0.1689271777868271,-0.9682762026786804,1.1113334447144378,30155
1688558663.6669934,-0.1070441454648971,-0.7945201992988586,0.8480776101346459,30825
1688558663.6771865,-0.0658870711922645,-0.698469877243042,0.5903642624621188,30825
1688558663.6877506,-0.0238886326551437,-0.607446014881134,0.8108615875245935,30825
1688558663.69791,-0.0129711180925369,-0.5856500267982483,0.9894259274000783,30155
1688558663.7081137,-0.0385453850030899,-0.6042158007621765,0.9368233382700257,30155
1688558663.7182946,-0.0769678354263305,-0.6432016491889954,0.8824393153189667,30825
1688558663.7285125,-0.1494381874799728,-0.7239372134208679,0.8564218878744647,30155
1688558663.7387557,-0.2035947144031524,-0.7802085280418396,1.0452819988127788,30155
1688558663.748946,-0.2708984315395355,-0.8613401055335999,1.4544747769825157,30155
1688558663.7591653,-0.2996823489665985,-0.9174417853355408,2.1134985145194998,30155
1688558663.7694168,-0.3244703412055969,-1.0254638195037842,2.0759584615021005,30155
1688558663.7795863,-0.3520685136318207,-1.149330973625183,1.6258978750548332,30825
1688558663.7897692,-0.4465208053588867,-1.432095646858215,1.5975028043612145,30825
1688558663.799921,-0.5665590167045593,-1.693215250968933,1.8516737036403188,30825
1688558663.8101099,-0.8481642007827759,-2.174119710922241,2.3824753239738663,30155
1688558663.8203351,-1.0985801219940186,-2.5464820861816406,3.1020358204857947,30825
1688558663.830599,-1.5774061679840088,-3.165512800216675,3.247715532781152,30825
1688558663.8408751,-1.937268614768982,-3.5963823795318604,2.6913739740834783,30155
1688558663.851077,-2.30305552482605,-4.022254467010498,3.138948231936739,30155
1688558663.861593,-2.8203020095825195,-4.593151092529297,2.9664367437377184,30155
1688558663.8717594,-3.1214406490325928,-4.899583339691162,2.8990976512445528,30155
1688558663.8820326,-3.478717803955078,-5.2257843017578125,2.680994570256889,30155
1688558663.8922005,-3.641890048980713,-5.338733196258545,1.9768267869939233,30155
1688558663.9023867,-3.808334827423096,-5.414905071258545,1.6107246279713756,30155
1688558663.9126005,-3.879769325256348,-5.419982433319092,0.3336191177381025,30825
1688558663.922803,-3.9100594520568848,-5.297186374664307,-1.0235741734499477,30155
1688558663.9330041,-3.835765838623047,-5.115334987640381,-2.2267147898688453,30825
1688558663.9433467,-3.5630359649658203,-4.700276374816895,-2.4899140000354514,30155
1688558663.95374,-3.2928037643432617,-4.351383209228516,-2.5397673249231705,30825
1688558663.9639385,-2.812303304672241,-3.772539615631104,-2.16795355081479,30825
1688558663.9740927,-2.4810941219329834,-3.3910024166107178,-1.0766133666043896,30825
1688558663.984257,-2.017883777618408,-2.872859477996826,-0.2435438334933746,30155
1688558663.994412,-1.7583775520324707,-2.5949997901916504,0.9777709841721389,30155
1688558664.0045788,-1.4582641124725342,-2.272153854370117,1.6355313360682686,30155
1688558664.0147417,-1.333695650100708,-2.123476982116699,2.298320829869656,30155
1688558664.0248914,-1.2716310024261477,-1.9998849630355835,2.6201367378244367,30155
1688558664.0350723,-1.301803708076477,-1.9713987112045288,2.722391486166517,30155
1688558664.0452182,-1.4076721668243408,-1.9633442163467407,2.6141107082364883,30825
1688558664.0554214,-1.4935909509658811,-1.955341935157776,2.6882797479626497,30155
1688558664.0662026,-1.5909039974212646,-1.9168976545333865,2.564728260038965,30155
1688558664.0765977,-1.620361566543579,-1.872271418571472,2.0679965615279663,30825
1688558664.0868025,-1.584688425064087,-1.7662140130996704,2.0663484930999303,30825
1688558664.097306,-1.4951047897338867,-1.6710442304611206,2.2683471441257304,30825
1688558664.1077845,-1.2918378114700315,-1.5012000799179075,2.1078929305072585,30155
1688558664.1179798,-1.125916600227356,-1.3917667865753174,2.2246792912477815,30155
1688558664.128138,-0.8688657879829407,-1.227361798286438,2.4505019187925505,30825
1688558664.1387856,-0.7191525101661682,-1.1106793880462646,2.370002865791246,30155
1688558664.1490488,-0.55093914270401,-0.9495667219161988,2.133765816687447,30155
1688558664.1592517,-0.4909808039665222,-0.8581225275993347,2.1840482950224462,30825
1688558664.1694236,-0.4799231290817261,-0.7675567269325256,2.4926006793985955,30825
1688558664.1796088,-0.5095252990722656,-0.7354182004928589,2.8352230787262727,30155
1688558664.18978,-0.5789931416511536,-0.7065375447273254,2.5909125804892774,30825
1688558664.1999767,-0.6335604190826416,-0.6884908676147461,1.5396118164066976,30825
1688558664.2101934,-0.7142568230628967,-0.6541765332221985,0.9369254112238892,30155
1688558664.2203894,-0.7523783445358276,-0.6214547157287598,0.5176573991777715,30155
1688558664.230564,-0.7674437761306763,-0.5476645231246948,0.5313456058504258,30825
1688558664.2407045,-0.7441338300704956,-0.4942248165607452,0.22725164890260174,30825
1688558664.2509913,-0.6758086681365967,-0.4309553205966949,-0.14845132827742447,30825
1688558664.2613792,-0.609640896320343,-0.405856192111969,-0.7408887147899677,30825
1688558664.2716548,-0.4902757108211517,-0.3845051527023315,-1.1950492858889135,30825
1688558664.2818532,-0.3847987949848175,-0.3774308860301971,-1.6931086778637123,30825
1688558664.2920444,-0.1534663140773773,-0.3702060580253601,-2.032679319380673,30155
1688558664.3021948,0.0702113136649131,-0.3646316528320312,-2.5921374559417742,30825
1688558664.3123567,0.5460460186004639,-0.3579742908477783,-3.044602274895695,30825
1688558664.3225267,0.9724885821342468,-0.3528004288673401,-3.3536046743375785,30825
1688558664.3328128,1.751986742019653,-0.331684410572052,-3.520995378494387,30825
1688558664.3430357,2.349933385848999,-0.3064621686935425,-3.9285168051715935,30825
1688558664.353199,3.324082136154175,-0.2525606155395508,-3.927423059938331,30155
1688558664.3634624,3.9784107208251953,-0.2059214562177658,-3.955192863943175,30155
1688558664.3739614,4.918947696685791,-0.1380742639303207,-3.6200165748620066,30155
1688558664.3843644,5.482239723205566,-0.1060846298933029,-3.0973225832000892,30155
1688558664.3945196,6.154124736785889,-0.0856072232127189,-2.8148099780101585,30155
1688558664.404661,6.439454078674316,-0.0925421267747879,-2.3179709911334605,30155
1688558664.4148324,6.5226335525512695,-0.1155133321881294,-2.1263122558589025,30825
1688558664.425005,6.30610466003418,-0.1459021866321563,-1.4823943376544282,30155
1688558664.4351456,5.60126256942749,-0.18410624563694,-1.0716393589968014,30825
1688558664.4453032,4.931907176971436,-0.2147404551506042,-0.8658431470398558,30825
1688558664.4554574,3.73077130317688,-0.2749797999858856,-1.2303613126277888,30155
1688558664.4656143,2.953568696975708,-0.3060840964317322,-1.9423924386491418,30825
1688558664.4757545,2.027069091796875,-0.2832292914390564,-2.2450566291810192,30155
1688558664.4860616,1.6192229986190796,-0.241283506155014,-3.1578123569478462,30825
1688558664.4962368,1.381907939910889,-0.1471464782953262,-3.6827687174080266,30825
1688558664.5064025,1.4315743446350098,-0.0777197778224945,-3.3575056120755726,30155
1688558664.516569,1.734868407249451,0.0095287440344691,-2.5801531970487748,30155
1688558664.5268538,2.0347344875335693,0.045034572482109,-1.5179084613922473,30155
1688558664.537094,2.5027525424957275,0.0668297931551933,-0.9646302554766386,30155
1688558664.5472753,2.7654569149017334,0.061130590736866,-0.06715189665552568,30155
1688558664.5574622,2.9889252185821533,0.0150107527151703,0.3308213781567074,30825
1688558664.5676394,2.984677314758301,-0.0316045135259628,0.3564088605345612,30155
1688558664.5778103,2.745375394821167,-0.1037440001964569,0.30616130679829845,30825
1688558664.5883167,2.4624733924865723,-0.1479374170303344,0.32886350527416375,30155
1688558664.5985088,1.9013288021087649,-0.1715530753135681,0.19801435992148875,30825
1688558664.6087198,1.487781047821045,-0.1638263314962387,-0.36352174356560907,30155
1688558664.61894,0.9068302512168884,-0.1264984756708145,-0.8294101804497436,30155
1688558664.6293635,0.5869199633598328,-0.0870807468891143,-1.3867001514877573,30155
1688558664.6402514,0.2835437655448913,-0.0217116251587867,-1.7190397717059807,30825
1688558664.6503994,0.1806329935789108,0.0155769363045692,-2.4427819531403263,30825
1688558664.6606047,0.1071676090359687,0.0514762736856937,-2.5143408216523193,30155
1688558664.6708035,0.0262898616492748,0.0489073023200035,-1.157382689415865,30825
1688558664.6810365,-0.294725239276886,0.01713259331882,0.48341490328166037,30825
1688558664.6913712,-0.7682576179504395,-0.0028456698637455,2.793266810475351,30825
1688558664.7015133,-1.9908239841461184,-0.03009719774127,3.9023160934454464,30825
1688558664.712084,-3.1747679710388184,-0.0485464632511138,5.141012929379047,30825
1688558664.7223442,-5.447659015655518,-0.0839657932519912,5.115009099242453,30825
1688558664.7327735,-7.201503753662109,-0.1211282387375831,4.089499264956827,30155
1688558664.743163,-9.948132514953612,-0.1770242154598236,3.382266685368803,30825
1688558664.7533658,-11.695162773132324,-0.2059303522109985,1.823828369378683,30825
1688558664.7635958,-13.954597473144531,-0.2334999293088913,0.48088133335241956,30825
1688558664.773787,-15.111807823181152,-0.2369310408830642,-2.0347349345673624,30825
1688558664.7842233,-16.23267364501953,-0.2012241929769516,-4.3028235435502795,30825
1688558664.7945664,-16.531068801879883,-0.1482442021369934,-6.722327321766543,30825
1688558664.8047254,-16.23815155029297,-0.042292084544897,-7.275121845301238,30825
1688558664.8149376,-15.5142822265625,0.037501610815525,-7.213936001065553,30155
1688558664.8251336,-13.730650901794434,0.1098077222704887,-5.8826601132798455,30825
1688558664.8355622,-12.205937385559082,0.1742262244224548,-2.0403362810601307,30825
1688558664.8457446,-10.548628807067873,0.1604607701301574,1.144225895407728,30825
1688558664.856017,-8.09216022491455,0.0676459372043609,3.804014250635767,30825
1688558664.8662374,-6.651520252227783,-0.0148174474015831,7.129775499921368,30825
1688558664.876447,-5.017209529876709,-0.1298298686742782,8.670861274004258,30825
1688558664.8867412,-4.353328227996826,-0.1943018138408661,9.275795007124088,30825
1688558664.8969276,-4.025096893310547,-0.2453188300132751,8.485513553021605,30155
1688558664.9070692,-4.185449600219727,-0.2501607835292816,6.625933200121461,30825
1688558664.9172614,-4.802680969238281,-0.191196396946907,5.380703508851161,30825
1688558664.9274483,-5.324530124664307,-0.1060210838913917,3.9391115307820783,30825
1688558664.9376423,-6.031667232513428,0.0406522117555141,3.199744224550532,30155
1688558664.9480598,-6.324884414672852,0.1265595853328704,2.3539319634425553,30155
1688558664.958305,-6.362892150878906,0.2200377434492111,2.133846282958743,30155
1688558664.968567,-6.106532573699951,0.2462352067232132,1.9947856664656847,30155
1688558664.9787524,-5.356636047363281,0.2315447330474853,2.1157294511784244,30825
1688558664.9893568,-4.679139137268066,0.196540966629982,2.4687707424176715,30825
1688558664.9997013,-3.544365882873535,0.140444666147232,2.482768893243154,30155
1688558665.0099626,-2.8064894676208496,0.1036804839968681,2.447783946992182,30155
1688558665.0202658,-1.8793433904647827,0.0624680928885936,2.4297922849667515,30825
1688558665.0305276,-1.450316309928894,0.0530447140336036,2.250176668165963,30825
1688558665.0406682,-1.144506335258484,0.0596473328769207,2.099874615668959,30155
1688558665.050855,-1.1592795848846436,0.0774095207452774,1.700189709663583,30155
1688558665.0610726,-1.436736822128296,0.1276061981916427,1.1139005422586479,30155
1688558665.071354,-1.7396022081375122,0.169688880443573,-0.5141973495497751,30155
1688558665.08156,-2.2421531677246094,0.2432852387428283,-2.0056962966915144,30825
1688558665.0917277,-2.5301194190979004,0.290166437625885,-3.416913747785731,30155
1688558665.1019151,-2.801235675811768,0.3390215933322906,-3.7800908088684544,30825
1688558665.112077,-2.8403191566467285,0.3525729179382324,-4.187992215156104,30825
1688558665.122254,-2.6654367446899414,0.3369650840759277,-4.141522943971427,30825
1688558665.132419,-2.40729022026062,0.3056665956974029,-3.631423413754863,30155
1688558665.1425967,-1.8886398077011108,0.2333052158355713,-3.3996775746361863,30825
1688558665.1527877,-1.5069177150726318,0.1791949570178985,-3.2952308654799793,30155
1688558665.1629303,-0.9746695756912231,0.1099317222833633,-3.231264650823224,30825
1688558665.1732848,-0.6889179944992065,0.0734796673059463,-2.8576582670197173,30155
1688558665.1834462,-0.3983473479747772,0.0282891821116209,-2.5778397917744993,30825
1688558665.193629,-0.3043310940265655,-0.0018722902750596,-2.1711647510531,30825
1688558665.2037833,-0.3092929720878601,-0.0328227281570434,-1.9565179944028408,30155
1688558665.2140176,-0.4035217463970184,-0.0380829349160194,-2.2045411169541786,30155
1688558665.2243397,-0.6282720565795898,-0.0333535522222518,-2.365639805794846,30825
1688558665.2345185,-0.8018127083778381,-0.0403042733669281,-2.4819880723940564,30825
1688558665.2447238,-1.0429635047912598,-0.0553901381790638,-2.4176187813278123,30155
1688558665.2549675,-1.1534521579742432,-0.068724624812603,-2.216216921806187,30155
1688558665.2652786,-1.2240514755249023,-0.0527719818055629,-2.2543545812367567,30825
1688558665.275514,-1.2123433351516724,-0.022691037505865,-2.666262164711367,30825
1688558665.2857084,-1.1209498643875122,0.0459793731570243,-3.099286369977794,30825
1688558665.2959247,-1.019927144050598,0.1003558114171028,-3.8888085866370945,30155
1688558665.3061507,-0.8497399687767029,0.1648852974176406,-4.501746781172015,30825
1688558665.3163948,-0.7459482550621033,0.1857451796531677,-5.058383173306672,30825
1688558665.3268635,-0.6179386377334595,0.1875178068876266,-5.0600785762066245,30155
1688558665.337055,-0.5479365587234497,0.1754799485206604,-4.3465189635757,30155
1688558665.3472836,-0.4779282808303833,0.1356903314590454,-3.929715603588,30155
1688558665.357501,-0.4652331471443176,0.0906689167022705,-4.25562709570174,30825
1688558665.368066,-0.5007048845291138,0.0178357455879449,-4.775209724904904,30155
1688558665.3783195,-0.547967791557312,-0.0196165777742862,-5.283921957013291,30825
1688558665.3885422,-0.6293456554412842,-0.0655018091201782,-5.117891728877234,30825
1688558665.3987257,-0.671417236328125,-0.0800432711839675,-4.837858676909956,30825
1688558665.408904,-0.7060860991477966,-0.0694341212511062,-4.911939799785291,30155
1688558665.419107,-0.7127951979637146,-0.0450078323483467,-5.30602186918178,30155
1688558665.4292924,-0.7023122906684875,0.008667062036693,-5.7070732116670015,30825
1688558665.4395502,-0.6816788911819458,0.0506128147244453,-6.106844544413782,30155
1688558665.4498973,-0.6336233019828796,0.1051450371742248,-5.944371223452979,30155
1688558665.4600697,-0.5813109278678894,0.1285719871520996,-5.089053511616967,30155
1688558665.4702137,-0.4892660975456238,0.1440291106700897,-4.940867424011124,30155
1688558665.480373,-0.4435696005821228,0.144670084118843,-5.243775248527051,30155
1688558665.4905396,-0.4038964211940765,0.1224412843585014,-5.167382955548497,30155
1688558665.5007048,-0.4056451916694641,0.0995076969265937,-4.638227820398221,30825
1688558665.5109076,-0.4365154504776001,0.0632519349455833,-4.338639974596276,30155
1688558665.521111,-0.465443342924118,0.0346164591610431,-4.485705494883064,30155
1688558665.5313306,-0.5260515809059143,-0.0064948005601763,-5.092197656633147,30155
1688558665.5415552,-0.5713785290718079,-0.0207237396389246,-6.007730960842892,30155
1688558665.5517051,-0.6165699362754822,-0.0239961426705122,-6.382626295089565,30825
1688558665.5618315,-0.6274120807647705,-0.0195455588400363,-6.932479143141883,30825
1688558665.5719764,-0.6073043346405029,-0.0054223970510065,-6.984066963192227,30155
1688558665.5822906,-0.5740644335746765,0.0017368405824527,-6.6842317581206885,30155
1688558665.5924964,-0.4995715618133545,0.0200614295899868,-6.293421983722382,30825
1688558665.60271,-0.4478301405906677,0.0278306528925895,-6.01378083228758,30825
1688558665.6129322,-0.4537601768970489,0.0369254238903522,-5.725240707396338,30825
1688558665.6231399,-0.5668313503265381,0.0346175916492939,-4.795414209365859,30825
1688558665.633562,-0.9621058702468872,0.0280582755804061,-4.20848131179595,30155
1688558665.643772,-1.384158492088318,0.0131278485059738,-3.0850827693947167,30155
1688558665.653964,-2.2479958534240723,-0.0493175201117992,-2.151864767076532,30155
1688558665.6641717,-2.968120813369751,-0.1156434416770935,-0.9528160095214844,30155
1688558665.6747887,-4.2453694343566895,-0.22246053814888,-0.5291879177098622,30155
1688558665.685037,-5.209354400634766,-0.2964830696582794,-0.1870095729826886,30825
1688558665.6952317,-6.7326273918151855,-0.4016406536102295,0.18232464790392555,30155
1688558665.705384,-7.726038932800293,-0.4587472975254059,1.211166381835156,30155
1688558665.7155583,-9.096325874328612,-0.5311098694801331,1.7693579196920979,30825
1688558665.7257543,-9.879006385803224,-0.5657563805580139,1.8364191055304673,30155
1688558665.736289,-10.825793266296388,-0.5917949080467224,1.5856146812448912,30155
1688558665.7464693,-11.276326179504396,-0.5947809815406799,1.7260074615469705,30825
1688558665.756653,-11.614898681640623,-0.5769166350364685,1.8244624137874723,30155
1688558665.7668087,-11.596405029296877,-0.5513724088668823,1.5956878662108522,30155
1688558665.7769744,-11.13846492767334,-0.489291250705719,1.5854716300963076,30155
1688558665.7872574,-10.525696754455566,-0.4526534080505371,1.746517419814765,30825
1688558665.798085,-9.695863723754885,-0.4289799630641937,4.1089236736276575,30825
1688558665.8082483,-8.192340850830078,-0.4449934065341949,5.386626720428637,30825
1688558665.818402,-7.119529247283936,-0.4781582951545715,6.814622879026757,30155
1688558665.828604,-5.642765998840332,-0.5190898776054382,7.7578902244528365,30825
1688558665.838787,-4.859161376953125,-0.5192511677742004,8.432775735859323,30825
1688558665.8491025,-4.124608516693115,-0.4886102676391601,8.575624227527832,30825
1688558665.8593345,-3.939928293228149,-0.4425646662712097,8.330190181727907,30155
1688558665.8695154,-3.920478105545044,-0.4197414815425873,12.632554769522642,30155
1688558665.8797076,-3.344294548034668,-1.018954515457153,24.940451979628747,30155
1688558665.8898833,-2.5455808639526367,-1.669262409210205,34.44610461590912,30825
1688558665.900218,-1.9449466466903689,-1.4611892700195312,38.16022500397047,30155
1688558665.9104354,-1.5287595987319946,-0.999146580696106,33.000829070825525,30825
1688558665.9206169,-1.5981191396713257,-0.6829109787940979,27.968860417615318,30825
1688558665.9308484,-2.103315591812134,-0.228857547044754,26.166479289544785,30825
1688558665.9410613,-2.587390899658203,-0.0062006460502743,24.975824356066333,30825
1688558665.9513068,-3.4129011631011963,-0.0167073160409927,23.42605888843164,30155
1688558665.9615543,-3.9194681644439697,-0.2470012456178665,20.274227857589842,30825
1688558665.9717827,-4.409000396728516,-0.7922549247741699,17.636913061132958,30825
1688558665.9819727,-4.496888160705566,-1.247089982032776,13.96358609200044,30155
1688558665.992164,-4.352440357208252,-2.0656750202178955,12.447535991675764,30825
1688558666.0037458,-4.091073989868164,-2.673025608062744,11.13999485968975,30825
1688558666.013963,-3.532037734985352,-3.6776819229125977,10.690045356749238,30825
1688558666.024313,-3.126810073852539,-4.372133731842041,9.125900268555355,30825
1688558666.0345244,-2.5094661712646484,-5.334835529327393,7.439708709714736,30155
1688558666.0447106,-2.164237260818481,-5.906988620758057,4.367530345918468,30825
1688558666.0549083,-1.8149672746658323,-6.56678581237793,1.9636869430531902,30825
1688558666.065184,-1.7121710777282717,-6.825570583343506,-1.2459635734580559,30155
1688558666.075633,-1.6780314445495603,-6.821875095367432,-2.7566313743595003,30825
1688558666.0858297,-1.7212375402450562,-6.538355350494385,-4.294872283933358,30825
1688558666.096007,-1.8807077407836916,-5.723559379577637,-4.51207160949626,30825
1688558666.1062174,-2.005532503128052,-4.999353885650635,-3.9218425750731285,30825
1688558666.1164892,-2.172048091888428,-3.8403401374816895,-3.6151051521282795,30825
1688558666.1267052,-2.232213258743286,-3.097357988357544,-3.1425952911389743,30825
1688558666.1371655,-2.201521873474121,-2.1505496501922607,-3.213453292847845,30825
1688558666.1474202,-2.099987745285034,-1.694145679473877,-3.5810708999615457,30825
1688558666.1577356,-1.844395875930786,-1.3332006931304932,-3.70832681655871,30825
1688558666.1679907,-1.6225545406341553,-1.3038731813430786,-3.9327383041377715,30825
1688558666.1781507,-1.2582093477249146,-1.499690294265747,-3.991371393203437,30825
1688558666.1883237,-1.017959713935852,-1.741937518119812,-3.7968873977660422,30825
1688558666.1987376,-0.6830410361289978,-2.1688687801361084,-3.4601271152478574,30825
1688558666.2090116,-0.5069430470466614,-2.425976037979126,-3.126895427705321,30825
1688558666.219378,-0.3439556062221527,-2.693988084793091,-3.044927120210289,30155
1688558666.229546,-0.3106596171855926,-2.764028549194336,-2.829968929289322,30825
1688558666.2397783,-0.36898934841156,-2.702641010284424,-2.976763248443774,30825
1688558666.2499194,-0.4636542201042175,-2.5483174324035645,-3.6665618419640396,30825
1688558666.2601323,-0.6512839198112488,-2.155984878540039,-3.892379999158763,30825
1688558666.2703474,-0.7855820655822754,-1.8060920238494875,-4.5039534568815185,30825
1688558666.2809362,-0.9757995009422302,-1.2231504917144775,-5.087590217592478,30155
1688558666.2913787,-1.08515465259552,-0.8683498501777649,-6.035006046298847,30825
1688558666.3016355,-1.2102034091949463,-0.5242044925689697,-6.413555145266898,30155
1688558666.3118143,-1.264201045036316,-0.4951381683349609,-6.509131193157685,30825
1688558666.322071,-1.2858598232269287,-0.9093178510665894,-6.615281105040893,30825
1688558666.3327303,-1.260285496711731,-1.5553507804870603,-6.495308876037143,30825
1688558666.3429673,-1.1609834432601929,-3.1077756881713867,-6.773173809048053,30155
1688558666.3531559,-1.0510382652282717,-4.45255184173584,-7.147699594500999,30155
1688558666.363515,-0.8479025363922119,-6.766613006591797,-6.812351942066094,30155
