Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
86,1615.5769,1980.6084,1093.8799,-1081.3162,634.5466,-395.09277,-4306.196,-1080.4324,636.4532,-344.51328,-4226.737,30.228779,10.012084,62.197144,12.993184,-12.149151,76.39388,287.03906,-492.15497,-1.9721985,2.5327501,2.0,-8.684993
87,1108.5116,1680.1223,987.84576,-976.4149,365.8685,-370.74847,-1976.3881,-983.61035,366.6516,-398.91077,-1942.1426,31.905228,10.081721,61.490616,13.258328,-12.740084,74.95184,363.36734,-875.90497,-2.0285878,2.5334508,2.0,-7.2185893
88,1760.2244,1788.6101,1035.7256,-1027.111,398.5598,-320.07953,-2268.8699,-1014.6894,401.91766,-287.5861,-2307.7366,33.00051,8.6489725,53.029816,13.986907,-6.7960157,54.20401,223.61087,-666.3254,-2.8551483,2.3776307,2.0,-10.211992
89,987.6996,884.5496,1075.097,-1055.9752,452.98984,-417.32205,-3019.3276,-1057.7776,461.6532,-412.66382,-3002.911,34.76751,9.597831,59.579628,19.574009,-10.878029,85.98327,367.82993,-1144.0244,-2.3441997,2.6044357,2.0,-11.120853
90,2183.546,2026.7732,1136.8866,-1125.1985,534.1775,-526.77075,-2989.2957,-1121.0333,529.82904,-508.2292,-3045.3123,32.522102,8.922565,53.99817,14.5351715,-12.353758,85.96675,362.50516,-950.67114,-2.516336,2.564182,2.0,-7.4141397
91,774.7498,1115.9314,1100.2297,-1087.1217,758.8138,-188.92755,-4052.097,-1084.758,759.14325,-200.92554,-4065.0454,33.296474,10.107247,62.513096,-1.391881,-34.877296,176.73235,287.31372,-1241.8329,-1.9335346,2.508144,2.0,-8.167486
92,1491.0574,1604.7281,1160.9692,-1151.2246,627.5084,-322.855,-3887.8374,-1154.2855,647.4625,-311.16452,-3920.0332,34.171093,10.106192,58.37077,15.233194,-10.121323,75.5185,241.12068,-864.2149,-2.308567,2.6166222,2.0,-8.690981
93,1245.5393,1761.6597,1177.3713,-1163.8069,759.78046,-332.65536,-3807.5276,-1160.8972,759.1497,-369.45218,-3755.5608,32.906727,10.852335,62.95591,15.08647,-32.718693,214.74188,659.6039,-1512.7916,-2.243177,2.6965754,2.0,-8.712487
94,1514.5852,1502.4976,1221.9502,-1211.8876,695.2764,-311.83868,-3693.974,-1223.5096,693.505,-344.37717,-3738.4006,31.948154,10.24768,51.65238,10.250691,-8.2382765,51.49719,157.47855,-296.041,-2.5849695,2.762129,2.0,-10.437842
95,1177.5685,1654.8108,1241.9674,-1223.485,707.1271,-437.76257,-4008.7488,-1218.8179,705.0283,-438.38184,-4062.7239,36.187355,12.423349,94.55032,14.279517,-15.481177,198.6525,1085.0131,-1128.2848,-3.1963835,3.084395,2.0,-20.0
