Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
19,0.0011034921,0.001006762,-5.1643763,2.7076063,0.4979993,4.168023,2.3024242,2.7167454,0.50244,4.145066,2.3047066,-2.4547982,0.7138582,-0.017611146,-4.253252,0.100987,0.31628343,1.3148755,-1.03162,-0.18182,0.06493786,-0.113516554,-0.43819523
20,0.0013589058,0.00038689957,-5.049301,2.675138,0.4128468,4.321465,2.3413188,2.6611714,0.41254163,4.1218715,2.3381004,-2.3825202,0.8233022,0.3377819,-4.3239336,0.060531467,0.28543848,1.1991909,-0.821327,-0.16135436,0.061405208,-0.031530045,-0.46897858
21,0.00032538068,0.0003492755,-5.049244,2.6170144,0.4187921,4.3743386,2.373559,2.6155727,0.42142865,4.397278,2.3671868,-2.4273458,0.7149647,-0.2029171,-3.8336606,0.04396389,0.27423027,1.0398695,-1.3625597,-0.16283116,0.07233261,-0.09919165,-0.5263512
22,0.00065899285,0.00061358337,-5.0452566,2.700364,0.4446292,4.3793187,2.40189,2.6938157,0.44493368,4.4170833,2.3972642,-2.3431,0.86086506,0.5217242,-4.1458693,-0.006519328,0.30583203,1.2144217,-1.1415219,-0.17082709,0.06409815,-0.06000194,-0.4267878
23,0.00053522654,0.0004569001,-5.097646,2.6488,0.3382084,3.675747,2.4222994,2.64579,0.3255127,3.6315978,2.421908,-2.446981,0.9237517,1.4629048,-4.530652,0.03745938,0.29750583,1.3546323,-1.0609952,-0.1733965,0.069088124,-0.11840171,-0.4751192
24,0.00028017117,0.00024657784,-5.225674,2.6853628,0.30568743,3.499584,2.4483716,2.6808069,0.30394247,3.4695249,2.4476454,-2.5433636,0.7660131,-0.17365777,-4.5266285,0.09773758,0.32143736,1.3247855,-0.84448206,-0.17388502,0.06160209,-0.10980228,-0.43234712
25,0.0005653273,0.0007750139,-5.1484566,2.5885565,0.21506986,3.5562136,2.4693146,2.5943434,0.22365539,3.5290391,2.4623978,-2.56065,0.64557254,-0.11361319,-4.3287706,0.029836664,0.21720107,1.1788511,-0.91110235,-0.149544,0.042567316,-0.08397195,-0.42079592
26,0.0002551463,0.00022860567,-5.0714192,2.7131884,0.3515696,4.2533,2.477343,2.717392,0.3534428,4.3055882,2.484804,-2.3551552,0.9290999,0.2399239,-5.2817206,0.077061325,0.32218817,1.0577734,-1.1487466,-0.17976901,0.080681115,-0.1134732,-0.5496596
27,0.00015670025,0.00021056592,-4.968956,2.6473145,0.30020726,4.2301054,2.5070908,2.649171,0.2983561,4.214245,2.498092,-2.3194194,0.86825407,1.5487292,-3.347331,0.08953151,0.2937913,1.23433,-1.2373378,-0.17019948,0.09303638,-0.09767717,-0.73066604
28,0.0007187696,0.0004155647,-5.1264076,2.750987,0.36991552,4.3100314,2.5075665,2.7528138,0.3680171,4.3361635,2.5158563,-2.3746796,0.82522047,0.49349338,-4.277859,0.062365476,0.35678086,1.2195872,-0.99103045,-0.17873234,0.08703492,-0.10381878,-0.52899003
29,0.0003340358,0.000602173,-5.19662,2.7150183,0.3297666,3.8827076,2.5507221,2.7162433,0.33562174,3.9204094,2.5268607,-2.4735544,0.8373077,1.0416439,-3.9561331,0.03922537,0.31592092,1.3521456,-1.150258,-0.17150143,0.08339511,-0.08906673,-0.5756725
30,0.0006267003,0.00079355086,-5.035902,2.7867994,0.4209551,4.473126,2.5248182,2.783886,0.41298106,4.4863315,2.5388973,-2.2507758,1.0257689,1.1788503,-3.450479,0.056672376,0.3503368,1.23479,-1.3654517,-0.17803597,0.08794679,-0.0846755,-0.60296565
31,0.00043458573,0.0005099993,-5.1391916,2.7480156,0.29906657,3.7063153,2.560451,2.7438598,0.29544592,3.6767623,2.551089,-2.3859358,0.9668497,-0.06438053,-5.347846,0.021644183,0.3549107,1.1538177,-0.9859654,-0.17981988,0.0799525,-0.10922034,-0.5554335
32,0.0009254232,0.0009292306,-4.9545283,2.8022623,0.39616376,4.414215,2.5745888,2.8042588,0.40880734,4.410724,2.5647848,-2.1467586,1.1161102,0.69644,-3.581364,0.033534568,0.40122667,1.2474402,-1.1833642,-0.20261389,0.09766876,-0.088713735,-0.55695003
33,0.00027108082,0.00046307148,-5.0930786,2.7292836,0.38933912,4.5996294,2.531725,2.7295566,0.38306847,4.5619807,2.5675957,-2.3688083,1.0165975,1.5181432,-4.555004,0.015624835,0.34848619,1.3552876,-1.259297,-0.18075222,0.079380505,-0.12571572,-0.59465414
34,0.00042454456,0.0010299863,-5.250467,2.6924286,0.23404053,3.658525,2.5879033,2.6916165,0.24012993,3.7629535,2.5614047,-2.5577896,0.75983083,0.4342364,-5.749516,0.04043429,0.24721573,1.2101203,-0.7618417,-0.15618515,0.054988187,-0.09686125,-0.43813398
35,0.000806611,0.00089845445,-5.304185,2.7194088,0.36065793,4.5226645,2.5589974,2.7217731,0.36233357,4.4298053,2.5584087,-2.5872455,0.65922385,0.5166943,-3.7541823,0.04109779,0.25289524,1.1422104,-1.1389449,-0.1498658,0.052382335,-0.09839581,-0.40982467
36,0.0014399722,0.0017666572,-5.269289,2.7920794,0.36190617,3.922843,2.556668,2.792974,0.3664291,3.9364355,2.5678663,-2.4722755,0.8412214,0.59004366,-4.887907,0.0331924,0.34836218,1.3894485,-1.155872,-0.18258965,0.084279545,-0.12642363,-0.5255703
37,0.0011017347,0.0008236417,-5.1048846,2.7449648,0.36804077,4.8247004,2.5552454,2.7493734,0.35481936,4.774336,2.5726995,-2.3592284,0.9349201,0.84077096,-4.227458,0.09390195,0.32845342,1.4258095,-0.71465695,-0.18483952,0.10621926,-0.11375676,-0.6894931
38,0.003080161,0.00054420193,-5.1549873,2.8515918,0.5764521,6.480695,2.5886595,2.8521361,0.5401661,6.064183,2.5757258,-2.30278,1.0580862,1.3584521,-4.8178763,0.03534866,0.3395421,1.2828652,-1.0875689,-0.1828463,0.09070015,-0.06631709,-0.643643
39,0.000571987,0.00044902734,-5.176279,2.780426,0.39889893,5.0331874,2.5908961,2.781611,0.4008327,5.0650053,2.5805967,-2.3916574,1.0313051,1.6306171,-4.2887335,0.06388745,0.33458313,1.3808633,-1.1242429,-0.18525608,0.09184797,-0.13098034,-0.5512746
40,0.0021678866,0.0020941875,-5.1164036,2.868157,0.4678345,4.762542,2.6120963,2.8834498,0.47908887,4.846563,2.5945919,-2.2401,1.2283113,1.2626095,-5.0808854,0.020848941,0.41783008,1.3497504,-1.2454764,-0.18014157,0.093164325,-0.024065927,-0.49087483
41,0.0016949563,0.0018993409,-5.0843444,2.9147377,0.54178935,5.0701785,2.550744,2.9337325,0.53710026,5.0848117,2.5861006,-2.1573691,0.90762836,0.63927156,-3.9673352,0.04653693,0.3967904,1.4081264,-1.3901036,-0.20565006,0.11349361,-0.020330742,-0.64262605
42,0.0027047817,0.0016832077,-5.1383367,2.8124776,0.48059073,5.009495,2.5740237,2.8160744,0.5002069,4.9368534,2.5894215,-2.3219538,0.9016787,0.51271534,-2.997015,0.06609842,0.36587307,1.3584403,-2.0383837,-0.17225155,0.08928805,-0.1057754,-0.55640775
43,0.0013770079,0.00053297007,-5.1043253,2.7510343,0.37764367,5.191136,2.5778122,2.7669945,0.3964316,5.3872347,2.5913532,-2.351343,1.0156397,0.4080758,-5.4000435,0.060398273,0.31137353,1.3412399,-0.7807675,-0.17772654,0.08624872,-0.097964965,-0.629705
44,0.00048123742,0.00037905722,-5.1365333,2.8162513,0.6165103,6.527319,2.5601954,2.8263314,0.6167805,6.55704,2.5812955,-2.3105865,1.1664277,3.084876,-3.4676201,0.02260061,0.37346056,1.945758,-1.8250022,-0.17668706,0.11267679,-0.12454412,-0.80657786
45,0.002414721,0.0029177256,-5.251823,2.8585727,0.5061853,5.5144043,2.5588608,2.8456407,0.48912078,5.2084503,2.5552468,-2.3866901,0.89780617,0.2116692,-3.9014893,0.04645264,0.3903909,1.524062,-1.0377082,-0.19012366,0.109339096,-0.112783566,-0.6488195
46,0.0013312807,0.0015861272,-5.137005,2.7880015,0.36910027,4.4343925,2.5011988,2.783111,0.35356045,4.239311,2.5134616,-2.3459625,0.9182616,0.5177499,-3.7779195,0.048239194,0.37821516,1.3895158,-1.3233504,-0.18337771,0.09322432,-0.022419818,-0.6093959
47,0.0011164101,0.0022271916,-5.216763,2.9322479,0.7103747,6.042488,2.5579333,2.9152665,0.7059695,6.022964,2.5300398,-2.2796993,1.2796291,2.0380795,-4.8051615,0.057941932,0.4089877,1.4034251,-1.5496016,-0.20463118,0.12656721,-0.11793142,-0.8494043
48,0.0020896166,0.0032158128,-5.3443804,3.0135384,1.1898351,11.277893,2.5051422,2.993339,1.1643533,11.086479,2.5087826,-2.3372638,1.4793588,3.0458205,-5.831949,0.028221704,0.43135524,1.7585708,-2.1442342,-0.20225379,0.15195754,-0.0798384,-1.1705596
49,0.0017627875,0.0015034974,-4.907444,2.9795146,0.67385685,6.2216897,2.5054572,2.9764051,0.6806863,6.198037,2.5008216,-1.9195653,1.5769616,2.80272,-4.428503,0.11353053,0.50772786,1.5672059,-2.0412507,-0.21477503,0.12795927,-0.09243031,-0.6490239
50,0.004227535,0.002440794,-5.01307,3.1589797,0.87096983,5.7994056,2.459684,3.1528282,0.8598156,5.783752,2.476897,-1.8360665,1.4918659,2.5723984,-4.610482,0.056382023,0.563031,1.508343,-2.040588,-0.23571521,0.14397025,0.0151006505,-0.70585537
51,0.0051470613,0.0032062046,-4.9659004,3.139058,0.997668,7.737166,2.4910045,3.12509,1.0017649,7.569694,2.469858,-1.8329663,1.6279398,4.414276,-4.064475,-0.0649758,0.53088605,1.5067694,-1.758278,-0.24570663,0.16995601,-0.09909502,-1.0487262
52,0.002246769,0.0037464323,-5.2067366,3.0028377,1.366804,11.813571,2.4563336,3.0126886,1.3656586,11.942707,2.469317,-2.1946726,1.3887846,3.0351863,-4.4610643,-0.01066431,0.3972612,1.6022954,-1.6076372,-0.19679523,0.15663028,-0.12058771,-1.2848985
53,0.001687903,0.0016076687,-5.1501245,2.8763103,0.57333857,6.208656,2.4718628,2.8700619,0.58189005,6.269644,2.4743493,-2.272839,1.2112323,1.9712901,-4.979365,0.0065688323,0.40570793,1.5029906,-1.749856,-0.19878355,0.120603874,-0.04348638,-0.63629866
54,0.005458398,0.006070883,-5.189215,2.9836578,0.65327317,5.5646524,2.4816403,2.982986,0.69639266,5.6218514,2.473135,-2.195084,1.4884598,4.366333,-4.012215,0.045095015,0.4573374,1.9295095,-1.9521953,-0.20470124,0.12027984,-0.12241577,-0.65393037
55,0.0025103376,0.0022507142,-5.00929,2.8872397,0.5563364,4.7517295,2.4686637,2.8915355,0.5454496,4.770352,2.479226,-2.1170661,1.4775907,2.8460968,-7.6143646,-0.0026498083,0.44830725,1.5631741,-1.6660193,-0.20325866,0.113075934,-0.08497113,-0.6311288
56,0.008116535,0.0100636985,-4.964715,3.0918012,0.8267984,6.54708,2.4476645,3.1246948,0.84675723,6.609106,2.4875982,-1.8748294,1.4515542,2.3914542,-4.2432218,-0.023112694,0.5376447,1.7770901,-1.8116454,-0.22175363,0.13184412,-0.10792573,-0.6787541
57,0.0006979314,0.00065586355,-5.2247553,2.8541737,0.6957004,6.5748243,2.4280186,2.8544679,0.6954122,6.5339513,2.4529068,-2.3795183,0.8959805,1.2118666,-3.4277887,0.03971363,0.35163814,1.4472489,-1.9456651,-0.17005126,0.100464955,-0.1053259,-0.7856096
58,0.0019924925,0.0019431598,-5.0661044,3.0267158,0.9257049,8.215531,2.4941385,3.0332441,0.9226251,8.244928,2.4670355,-2.024064,1.8010502,7.2337418,-4.668566,0.046602793,0.5219806,1.5507073,-2.923617,-0.19636783,0.11188278,-0.07963185,-0.5884117
59,0.004409249,0.0033170134,-5.137909,3.322189,1.0658429,6.791396,2.4915648,3.356862,1.0908092,6.854685,2.491881,-1.791669,1.8265564,5.1353226,-4.4710937,-0.016650334,0.6128451,1.7718753,-2.0968356,-0.24270692,0.1453077,-0.10688552,-0.92254347
60,0.0012429622,0.0011579728,-5.1235733,2.9467564,0.60215336,5.0953093,2.5086908,2.9479656,0.5926339,5.104506,2.5030959,-2.1657326,1.2246152,1.3701904,-4.914216,0.09977941,0.4258821,1.9161426,-1.2510792,-0.2109693,0.12401286,-0.106237255,-0.72987366
61,0.0022395358,0.0014148764,-5.198451,2.9872987,0.6289251,5.135903,2.5135455,2.9570541,0.63139653,5.161825,2.5030684,-2.2188525,1.6613854,2.1821742,-10.052788,0.02806601,0.4708655,1.4563355,-1.9139237,-0.2083988,0.12683861,-0.11099821,-0.7492962
62,0.0045750956,0.0055947076,-4.8274355,2.947781,0.62335813,4.9619074,2.5149736,2.9668608,0.6372339,4.9532504,2.4990993,-1.8801786,1.9368024,7.8227115,-4.9460535,0.09228118,0.53278315,2.1928837,-2.0172167,-0.18556622,0.099917606,0.026283547,-0.8239613
63,0.009638147,0.013622541,-5.329155,3.0886755,0.72642726,5.425918,2.5572596,3.078888,0.6966867,4.723016,2.5378857,-2.237252,1.2038935,1.3089432,-4.8667507,0.12537743,0.4420804,1.5568594,-0.9766248,-0.21669126,0.12423468,-0.039719477,-0.6252388
64,0.0021835458,0.003302819,-5.2635307,3.0171204,0.6749373,5.7917395,2.545816,3.043674,0.68957186,5.800803,2.5264199,-2.2540565,1.1237165,1.9972684,-4.0502644,0.06454965,0.44071734,1.8493066,-2.3370998,-0.18464379,0.10993831,0.03931281,-0.7250655
65,0.003954269,0.004530964,-5.3300357,2.9617422,0.6163002,5.012982,2.5273318,2.9842818,0.6189047,5.2257476,2.57527,-2.363162,1.2425761,0.7146987,-8.60887,0.07803548,0.40709624,1.7152423,-1.240612,-0.18780485,0.091828674,0.0019122362,-0.5681857
66,0.0029002433,0.0020425166,-5.2156534,2.9190898,0.49371067,4.9672008,2.5592442,2.904046,0.48033544,4.834731,2.5778878,-2.305199,1.0527189,1.8987823,-4.7059646,0.036126077,0.41831666,1.7855982,-1.4515837,-0.17228696,0.088778846,-0.094430976,-0.51583076
67,0.001412613,0.00478859,-5.1800528,2.971857,0.57640094,5.568465,2.555279,2.9644852,0.56939346,5.523304,2.5930161,-2.203323,1.0682176,2.6984415,-4.344996,-0.049411934,0.40111038,1.4657204,-1.8006411,-0.19407378,0.09388807,-0.050475523,-0.54207337
68,0.0048864773,0.0044099684,-5.0171943,3.1151736,0.7235777,6.1286836,2.6031146,3.0974445,0.72139,5.807996,2.5844443,-1.8914789,2.0016513,6.7040453,-4.543045,0.020901784,0.52625763,2.4287653,-1.4472772,-0.20322955,0.1272898,-0.08952735,-0.75916624
69,0.00091170985,0.0041851066,-5.0783195,3.0021958,0.8129784,6.5637617,2.591514,2.9977393,0.8245282,6.5348215,2.5715048,-2.0558379,1.8889153,7.352961,-5.0137997,0.06544834,0.4792397,2.4743004,-1.0962038,-0.19811687,0.1428706,-0.079633445,-1.0272859
70,0.012423009,0.026702883,-4.707878,3.4251156,1.4966904,11.258922,2.5880985,3.4462526,1.5511308,11.490901,2.529967,-1.2001245,2.7568233,8.18318,-5.847756,0.09410659,0.76274204,2.535266,-1.8631823,-0.25237775,0.18215764,-0.06426814,-0.85726774
71,0.2326851,0.12697785,-3.9079103,4.0190935,2.1923468,13.303952,2.6519194,3.8884118,2.3201241,14.610299,2.5573275,0.26234496,3.9917614,15.71029,-3.221335,0.09765397,1.0942869,3.2217908,-2.936207,-0.3158176,0.2306284,-0.05673904,-1.1412797
72,0.17537445,0.12486296,-5.1966615,4.446336,4.6680417,22.785448,2.343332,4.4701614,4.7596893,24.362537,2.5487335,-0.5213537,4.1781225,11.453196,-3.5708585,0.17336452,0.9242997,3.5611267,-3.0086603,-0.26546595,0.20438111,0.014036834,-1.004199
73,2.1622372,2.3263245,-12.453852,15.367436,18.242212,73.79934,2.2587616,15.316614,18.085697,73.77088,2.318616,4.078621,6.230186,14.824053,-4.0495844,0.02819676,1.6769232,4.1937613,-3.7707355,-0.5813366,0.4139019,-0.025583953,-2.2132113
74,1.2676686,1.4874291,-21.27453,23.738567,24.449663,79.14783,2.1579554,23.947758,24.690336,77.22482,2.155627,3.8653626,5.8317738,18.836353,-4.719674,0.5987923,1.6047101,4.6791687,-2.5538218,-0.60639924,0.36392078,-0.14771426,-2.0241916
75,1.6163067,1.4383725,-31.647219,34.18009,38.145683,126.62571,2.0120041,33.933815,38.287106,131.09106,1.957683,4.6208587,6.1525855,18.672901,-3.8834405,0.47651416,1.7400328,4.1952424,-3.3721251,-0.6561811,0.4185669,-0.012283787,-2.0108674
76,7.9900093,4.331987,-80.73991,84.45542,62.81229,188.96817,1.9310286,85.08128,63.09602,193.24211,2.1499383,11.975718,5.7619367,27.217417,1.5908856,1.0955191,2.5142744,5.947545,-4.5855217,-0.82293046,0.39759156,0.46985736,-1.8880901
77,32.873962,38.490948,-201.68182,198.26346,92.97624,331.8413,5.1211348,197.32976,93.52053,329.36453,3.0820415,14.767605,5.4630933,25.949787,4.29163,1.1356758,2.985636,7.5918207,-6.7311945,-0.91366345,0.444363,0.41750816,-2.6442711
78,223.85678,276.50568,-472.57434,447.1393,183.9694,739.0157,70.36951,448.84262,180.91522,739.638,77.71666,25.15803,8.593553,52.857983,4.3774652,2.3912182,4.033652,12.339231,-13.813462,-0.92783993,0.5900422,0.73162174,-3.358488
79,2235.2104,1763.1973,-1419.7389,1291.7986,430.09604,1959.4885,3.1329007,1286.1326,438.2017,1930.0261,1.0748949,34.90516,8.92427,53.395622,7.850089,3.5712128,5.2585473,20.35836,-15.26432,-1.119797,0.8629274,2.0,-4.008081
80,8269.318,7667.102,-4109.6694,3695.6267,1306.685,5484.4995,291.54175,3709.6233,1331.5331,5482.908,282.56668,44.192917,7.6120033,65.69766,20.889795,13.168894,11.9257145,58.45699,-20.28493,-0.3947023,1.6618572,2.0,-5.9499764
81,86319.984,93571.5,-12667.053,11337.635,3387.74,18840.809,22.23209,11353.599,3313.7363,18154.273,2.2432945,43.750397,6.1247897,75.98834,31.914703,40.4527,27.70207,112.473434,-50.893322,1.0152578,2.2359574,2.0,-14.433773
82,555655.2,665540.1,-38040.89,33966.99,9429.944,49627.914,7.5771904,34022.086,9199.71,48470.05,2.4941328,41.72838,2.7784667,51.730186,34.53532,68.8663,30.72141,183.39282,-54.81318,1.8585521,0.77149844,2.0,-3.9938235
83,6150454.0,6478222.5,-102656.09,91825.17,24857.398,129456.91,17081.002,92016.92,25208.766,128941.805,17727.33,42.723846,2.9894648,53.13243,36.985603,82.73584,40.4283,200.74176,-53.717148,1.7386143,1.3413445,2.0,-8.163306
84,32997016.0,30785916.0,-280859.88,253201.0,67165.45,345162.34,49073.367,254430.61,68093.086,355194.44,39644.78,41.8067,2.794335,56.973938,34.17576,104.05383,51.315563,299.41425,-60.197342,1.884604,0.90098006,2.0,-8.790713
85,460135170.0,427813380.0,-654689.8,592395.4,176539.97,876229.5,112011.73,591875.0,175721.81,851230.4,105055.39,42.556877,2.585993,53.929573,39.560333,143.1918,81.96959,533.9943,-77.77699,1.8237358,1.2601217,2.0,-10.106041
86,1281170400.0,1106570500.0,-1690264.8,1538056.5,386488.16,2044241.6,3.160515,1543113.8,384315.06,2035654.4,2.6644537,41.406837,1.4308752,43.44638,37.439976,172.08147,93.81692,592.6159,-144.43448,2.0,0.0,2.0,2.0
87,7034265600.0,6027944000.0,-3496225.0,3200776.0,794189.5,4459898.5,63893.867,3198549.8,801185.06,4429482.0,63885.11,42.06968,0.970643,43.30467,39.239544,214.54356,117.53565,707.1687,-187.08281,2.0,0.0,2.0,2.0
88,13180056000.0,14319751000.0,-6884281.5,6345072.0,1889354.0,8648699.0,198011.6,6330181.0,1916012.5,8573756.0,114247.78,41.387726,2.0868227,43.46263,31.159216,181.36493,111.167725,588.2022,-263.6918,2.0,0.0,2.0,2.0
89,66626515000.0,59583898000.0,-14755198.0,13697022.0,2570302.5,18785460.0,5607610.0,13733238.0,2560575.8,18642032.0,5649699.0,41.457535,1.4318345,43.315186,37.23928,204.70848,132.39009,948.2458,-188.40485,2.0,0.0,2.0,2.0
90,366833040000.0,339435260000.0,-25642116.0,23827178.0,5201778.5,34308464.0,5688601.0,23920260.0,5372242.5,36539060.0,5914673.5,41.158092,2.4398358,43.547775,27.651215,203.62125,145.55637,808.3568,-187.47816,2.0,0.0,2.0,2.0
91,1758079200000.0,1622771000000.0,-46481930.0,43291960.0,11016447.0,60277600.0,349377.34,43475590.0,10867852.0,60339624.0,6.719381,41.390892,1.9315842,43.499573,31.896929,155.58118,118.684326,458.08438,-383.2112,2.0,0.0,2.0,2.0
92,3521436200000.0,3194010700000.0,-85923440.0,80329410.0,13776199.0,109772230.0,59622490.0,80544900.0,13760164.0,109190190.0,58748856.0,41.139313,2.2978733,43.415306,30.778975,216.27077,153.88068,768.24023,-241.15544,2.0,0.0,2.0,2.0
93,7264953000000.0,5723521000000.0,-140672690.0,131398140.0,31292186.0,190749200.0,57347092.0,131577630.0,30385286.0,190905520.0,58001130.0,41.912796,1.2373486,43.46142,37.281487,210.34314,153.71788,806.3415,-315.61987,2.0,0.0,2.0,2.0
94,28422403000000.0,24544794000000.0,-246451660.0,230866420.0,52344876.0,325951550.0,121073730.0,232513020.0,52195836.0,323967700.0,125607016.0,41.375175,1.3492137,43.409256,38.10646,202.58246,147.35507,709.704,-298.78937,2.0,0.0,2.0,2.0
95,83300080000000.0,73790510000000.0,-402505020.0,377513020.0,96851840.0,548986750.0,91454130.0,379041020.0,99854780.0,555144100.0,89311520.0,41.37359,1.3725241,43.33915,37.681755,274.2928,187.48972,1018.73944,-355.94107,2.0,0.0,2.0,2.0
