Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
30,1.685335e-05,1.677065e-05,-5.3338394,2.6076229,0.0,2.6076229,2.6076114,2.604004,0.0019381233,2.6115656,2.5997899,-2.7262282,0.23547804,-2.2037926,-3.7446449,-0.0016758422,0.006223054,0.008906267,-0.006721916,-0.13184705,0.0048376494,-0.1273161,-0.14000255
31,2.819504e-06,3.1905906e-06,-5.2987547,2.6157663,0.0,2.6157663,2.6148055,2.615479,0.0016543758,2.618875,2.6117964,-2.6839495,0.18188809,-2.318556,-3.051309,-0.0023183583,0.00835277,0.011482232,-0.010521909,-0.1373995,0.008105194,-0.1260848,-0.14726979
32,5.9719314e-06,6.1154105e-06,-5.3899674,2.6257002,2.3841858e-07,2.6257005,2.6254196,2.6258154,0.002441046,2.6335554,2.621599,-2.7645478,0.27729622,-2.2737744,-3.8022687,-0.0050781695,0.0020509164,-0.0018931329,-0.007412742,-0.1330021,0.0034243362,-0.13019684,-0.13866448
33,1.02606045e-05,1.0371003e-05,-5.4471684,2.6337888,0.0,2.6337888,2.633754,2.6353571,0.002793012,2.6488938,2.6312954,-2.813414,0.2095486,-2.3118272,-3.3775759,-0.0024605286,0.0036365262,0.002788232,-0.006545369,-0.13723464,0.00451023,-0.1339045,-0.14500679
34,4.3904683e-06,4.481246e-06,-5.338672,2.6446877,0.0,2.6446877,2.644755,2.6440463,0.0019947384,2.6517093,2.6405869,-2.6939845,0.16853894,-2.3470666,-3.0618231,-0.0017924777,0.0050548855,0.004837681,-0.0073983986,-0.13676456,0.0068181083,-0.12608626,-0.14294542
35,9.238382e-06,8.620136e-06,-5.3941393,2.6529906,2.3841858e-07,2.6529908,2.6527808,2.6514142,0.0025985336,2.6601431,2.6461008,-2.7413588,0.19798116,-2.3337617,-3.3629706,-0.0003509936,0.008494405,0.011751293,-0.008798108,-0.13206209,0.0058778557,-0.12579258,-0.1415039
36,7.528115e-06,7.0496762e-06,-5.407861,2.6562874,0.0,2.6562874,2.6564202,2.6581552,0.0020098726,2.663389,2.6541724,-2.7515738,0.2198053,-2.4004033,-3.7824237,0.0022685993,0.009549731,0.0115779145,-0.012248417,-0.13434878,0.00076706574,-0.13370049,-0.13565028
37,4.1893522e-06,4.465258e-06,-5.3594847,2.66374,0.0,2.66374,2.6635633,2.6644325,0.0019260744,2.6699905,2.659928,-2.6959217,0.20181817,-2.2931814,-3.286129,3.028661e-06,0.011063856,0.013707337,-0.011189949,-0.13068616,0.008061387,-0.123463705,-0.1440581
38,8.086622e-06,8.469133e-06,-5.424189,2.6714513,2.3841858e-07,2.671451,2.6716788,2.6707249,0.0027494268,2.6818383,2.6657999,-2.752738,0.15892048,-2.4164243,-3.1785486,-0.0034220903,0.0033499096,0.0012642996,-0.007697701,-0.13018122,0.0030767417,-0.12701756,-0.13456564
39,8.18765e-06,8.086567e-06,-5.4241276,2.672886,0.0,2.672886,2.6729095,2.6750388,0.0018846304,2.6793332,2.6697772,-2.7512422,0.1749824,-2.3114772,-3.335246,0.004147304,0.0031444004,0.007951041,0.0004659605,-0.13195136,0.0033892957,-0.12710911,-0.13630934
40,6.0175907e-06,5.9839767e-06,-5.4401884,2.6800199,2.3841858e-07,2.68002,2.6799479,2.6797514,0.0024383091,2.6911979,2.6745524,-2.760241,0.248101,-2.1875691,-3.4968758,0.0034698045,0.0028365063,0.006308715,-0.0010265802,-0.13142021,0.013435191,-0.12041166,-0.154105
41,4.297667e-06,4.300539e-06,-5.4037724,2.6837523,2.3841858e-07,2.6837525,2.6837118,2.6837673,0.0020730284,2.6884112,2.6792648,-2.7200603,0.16003373,-2.329381,-3.0191374,0.00037465268,0.0058693164,0.0055962624,-0.008958276,-0.13257161,0.0026407305,-0.1297983,-0.13655056
42,2.0641208e-05,1.5459354e-05,-5.410443,2.6832051,2.3841858e-07,2.6832054,2.6839073,2.6872478,0.0020740181,2.6967611,2.6826618,-2.7272375,0.20779806,-2.3220897,-3.5919986,-0.00024841144,0.0054743392,0.0062825764,-0.0078273,-0.13500743,0.005588863,-0.12931012,-0.14362913
