Time,Roll,Pitch,Yawrate,Thrust
1690876433.7870688,[-8.8730204e-01 -3.7706285e+00 -2.5843203e+00  2.7949057e+04]
1690876433.8096507,[-3.3309045e+00 -4.0078679e-01  1.5564077e+00  2.8752674e+04]
1690876433.833081,[-2.4012394e+00 -9.1111219e-01  1.4062656e+00  3.0863533e+04]
1690876433.8557074,[-3.6848289e-01 -2.0084100e+00 -2.2101030e-03  3.6025293e+04]
1690876433.879457,[ 8.0745047e-01 -5.4757023e+00  1.2569643e+00  3.2823391e+04]
1690876433.9020734,[-2.5238585e+00  6.6775930e-01 -3.9377806e+00  3.6177125e+04]
1690876433.9244452,[-4.5228398e-01 -2.7096872e+00  3.3530407e+00  3.6843012e+04]
1690876433.9475472,[ 2.6804397e-01 -3.3205810e+00  3.4096518e+00  2.7467148e+04]
1690876433.970549,[-3.1736457e+00 -8.5148114e-01 -2.8663790e+00  2.8936445e+04]
1690876433.993676,[-2.7917328e+00  5.3670806e-01 -3.7356570e+00  3.2704422e+04]
1690876434.0165207,[ 1.6576912e-01 -4.4297791e+00 -2.8074868e+00  3.5010305e+04]
1690876434.039206,[-5.8749754e-02 -5.4396224e+00 -4.4505382e+00  2.8860275e+04]
1690876434.0631273,[-1.7669290e-01 -1.3611162e+00  7.7459387e-02  3.0284316e+04]
1690876434.0859644,[-3.577220e+00 -5.641374e-01  2.059334e-01  3.330192e+04]
1690876434.1088853,[ 6.7248935e-01 -3.8756020e+00 -1.1436315e-01  3.4548961e+04]
1690876434.1326067,[-1.9188066e+00 -1.9588562e+00  3.3406794e+00  3.6305730e+04]
1690876434.1555932,[-7.7534205e-01 -4.8203088e-02  1.1437292e-01  3.5033754e+04]
1690876434.1800365,[-7.8041959e-01 -4.7105560e+00 -3.1084683e+00  2.7845443e+04]
1690876434.2025273,[-3.1268172e+00 -8.1512123e-01 -6.8858480e-01  2.8474252e+04]
1690876434.2247295,[-1.8326350e+00 -3.0762458e+00  2.6081378e+00  2.7459373e+04]
1690876434.2472172,[-3.7237930e+00  3.8649762e-01  2.1677535e+00  3.3028094e+04]
1690876434.2696292,[-7.1667898e-01 -9.1896003e-01 -4.3623738e+00  3.2752652e+04]
1690876434.2919385,[-2.8676949e+00 -7.0413631e-01 -2.8509018e+00  3.4024625e+04]
1690876434.315142,[-1.7080995e+00 -5.2177048e+00  1.2276251e+00  3.6604875e+04]
1690876434.339135,[-1.7522054e+00 -2.8266866e+00  3.9682939e+00  3.2024580e+04]
1690876434.3624973,[-1.1038244e+00 -3.8517437e+00 -1.1475932e-01  3.0800316e+04]
1690876434.3855903,[4.5029348e-01 5.8701926e-01 2.6637506e+00 3.6779430e+04]
1690876434.4081445,[-4.0636367e-01 -3.8499625e+00  3.7826788e+00  3.4087812e+04]
1690876434.4316862,[-2.8582871e-01  3.5717773e-01  1.9380659e+00  3.3742867e+04]
1690876434.453909,[-2.8040218e+00 -9.1575199e-01  4.4280066e+00  3.4414188e+04]
1690876434.4768069,[-4.2018670e-01 -4.0216131e+00 -1.0366803e+00  2.8469680e+04]
1690876434.5009606,[-6.6363209e-01  2.6972213e-01  3.1735113e+00  3.3661562e+04]
1690876434.5237586,[ 5.7693273e-01 -4.4715762e+00  3.3518820e+00  3.6109684e+04]
1690876434.5471606,[-2.9604917e+00 -6.9267446e-01  3.0306447e-01  3.6407305e+04]
1690876434.5697498,[-2.3773623e+00 -8.2904530e-01 -4.1715593e+00  2.7997525e+04]
1690876434.5924993,[-1.5421595e-01  5.4868251e-01  3.9406605e+00  2.9744443e+04]
1690876434.6145713,[-3.4183075e+00 -2.5258100e-01 -8.5777748e-01  2.8574340e+04]
1690876434.6369452,[-1.2119257e+00  2.0351745e-01  3.5444255e+00  2.8697744e+04]
1690876434.6601038,[-4.9963510e-01 -3.8559790e+00  1.6743066e+00  3.3265133e+04]
1690876434.6888385,[-2.9349165e+00 -8.8733166e-01  8.3683085e-01  3.1023828e+04]
1690876434.7134223,[ 4.8501897e-01 -5.3761902e+00  3.3548985e+00  3.2441205e+04]
1690876434.7373488,[-2.2926037e+00 -4.4412348e-01  3.6512819e-01  2.8435061e+04]
1690876434.7603054,[ 2.4987203e-01 -1.3822656e+00 -1.0904316e-01  2.9289330e+04]
1690876434.7828696,[-2.9710989e+00 -8.0628479e-01  6.4461315e-01  3.6294977e+04]
1690876434.80571,[-2.4920697e+00  4.5991811e-01 -1.3733041e+00  3.4890398e+04]
1690876434.8283806,[-2.9638629e+00 -4.6196671e+00  1.1318601e+00  3.3889055e+04]
1690876434.8510027,[-2.7404525e+00  3.7065509e-01 -1.9208219e+00  3.3004355e+04]
1690876434.8731596,[-4.5146790e-01 -3.7568501e-01  4.0363922e+00  2.8382867e+04]
1690876434.896826,[ 1.12660185e-01 -4.22146988e+00 -6.84309959e-01  3.52289961e+04]
1690876434.9191415,[-2.1199796e+00 -2.5848050e+00 -2.0456877e+00  3.3831785e+04]
1690876434.943407,[-1.07562914e-01 -4.27767706e+00  3.31056905e+00  3.31069062e+04]
1690876434.9671075,[-1.6740084e-01 -4.9290891e+00  1.3313341e+00  3.4994180e+04]
1690876434.9899743,[-3.2360957e+00 -2.4503312e+00 -1.9399533e+00  3.1356906e+04]
1690876435.0141962,[-2.4102051e+00  6.2167066e-01 -3.5696862e+00  3.1684605e+04]
1690876435.0368927,[-2.2888944e+00 -5.2835941e+00 -1.8293847e+00  2.8559137e+04]
1690876435.0600276,[-2.7840600e+00 -2.4790351e-01 -2.7836819e+00  2.7477174e+04]
1690876435.0828595,[-2.0905771e+00 -2.0422878e+00 -2.9947369e+00  3.4662387e+04]
1690876435.1057143,[-3.3435879e+00 -5.0925531e+00  2.0550776e+00  2.8844371e+04]
1690876435.1284225,[-2.6462104e+00 -3.4962373e+00  1.4551002e-01  3.6603059e+04]
1690876435.151173,[-2.8315823e+00 -1.5085653e+00  1.3318876e+00  3.0335660e+04]
1690876435.17354,[-2.6331005e+00 -5.3405757e+00 -1.8593580e+00  3.1248502e+04]
1690876435.1967034,[-3.7162914e+00 -3.6913493e+00  1.0117656e-02  3.0318129e+04]
1690876435.2190464,[-1.6242454e+00 -5.0149995e-01 -3.9256635e+00  3.0143043e+04]
1690876435.243259,[ 9.4459462e-01 -5.4929590e+00 -1.7884368e+00  3.3132848e+04]
1690876435.2669604,[-3.6210611e+00 -2.9612136e+00 -3.5502908e+00  2.9167660e+04]
1690876435.2913196,[ 1.05909295e-01 -3.17561507e+00 -7.67566264e-01  3.28176992e+04]
1690876435.3154006,[-1.7346237e+00 -5.2143627e-01  7.1822464e-01  3.6446074e+04]
1690876435.338677,[-2.4241567e+00 -5.9060884e-01 -3.7231209e+00  3.6776977e+04]
1690876435.3632748,[-3.3079696e+00 -2.2483864e+00 -3.0458951e+00  3.0772801e+04]
1690876435.3858569,[-1.5623108e+00 -3.2425508e+00  1.6100444e+00  3.4167184e+04]
1690876435.4099004,[-9.6824609e-02  3.6584735e-01  1.0727774e+00  3.3702102e+04]
1690876435.4325132,[-2.3719976e+00  5.1568156e-01 -2.7251649e+00  3.3356910e+04]
1690876435.4555564,[ 8.2312536e-01 -4.4962363e+00  1.9307830e+00  2.7884791e+04]
1690876435.4781191,[-1.1443001e-01  6.2743545e-01  3.5198998e+00  3.5226309e+04]
1690876435.500824,[-3.4828358e+00 -2.1657221e+00 -1.0960408e+00  3.1219291e+04]
1690876435.5230064,[-7.1256626e-01 -3.6742301e+00  1.7472613e+00  3.2515744e+04]
1690876435.5470357,[-3.4867041e+00 -6.6191083e-01 -2.4254882e+00  3.3705223e+04]
1690876435.5695207,[-3.0348055e+00 -8.7335962e-01  3.7012267e+00  2.9129361e+04]
1690876435.5921717,[-6.2761635e-02 -3.3664274e+00 -2.2339864e-02  2.7690256e+04]
1690876435.6152687,[ 5.2359760e-01  5.1195818e-01 -4.5508690e+00  2.9362562e+04]
1690876435.6390715,[-6.2081409e-01 -5.4696822e+00 -3.7186534e+00  2.9455184e+04]
1690876435.6650772,[-2.7025373e+00 -2.6627297e-02 -3.1327176e+00  3.5680348e+04]
1690876435.6886685,[-1.5943635e+00 -2.8447514e+00 -4.4793177e+00  3.4962129e+04]
1690876435.7114317,[-5.5592340e-01 -2.9110792e+00 -2.4501216e+00  3.6699164e+04]
1690876435.7345698,[-3.2870104e+00 -2.1343830e+00  1.8679954e+00  2.7721461e+04]
1690876435.7660513,[ 2.1734150e-01 -5.4474010e+00 -1.5403247e+00  3.1070912e+04]
1690876435.7896397,[-5.1842642e-01 -7.9145479e-01 -1.7148149e+00  2.7521697e+04]
1690876435.8135018,[-5.3857493e-01 -4.1161742e+00  2.7693281e+00  2.9498625e+04]
1690876435.8363307,[-2.4014959e+00 -3.1252127e+00 -3.6695749e-01  3.2480369e+04]
1690876435.8593261,[-2.8947682e+00 -2.2834804e+00  4.1037855e+00  3.4719492e+04]
1690876435.8819015,[-2.9502361e+00 -7.9856312e-01  2.1931632e+00  3.6714992e+04]
1690876435.904911,[-2.3906221e+00 -2.7153182e+00 -1.4104331e+00  3.2991621e+04]
1690876435.9307792,[ 5.2608842e-01 -5.3446203e-01  2.9362330e+00  2.7423416e+04]
1690876435.9554162,[-1.1334864e+00 -3.4384470e+00 -4.3147507e+00  3.6758949e+04]
1690876435.9801927,[ 3.4763303e-01 -5.8731085e-01 -1.0977881e+00  3.0224348e+04]
1690876436.002948,[-1.6286545e+00 -6.9119245e-01  1.2752712e+00  3.4324590e+04]
1690876436.0253258,[-1.5072287e+00 -5.1979594e+00 -2.2506244e+00  2.8488436e+04]
1690876436.0481539,[8.3672923e-01 2.6783916e-01 3.9385500e+00 3.0028514e+04]
1690876436.0705948,[-1.8160555e-01 -1.8104254e+00  3.4742148e+00  2.8392863e+04]
1690876436.0935724,[ 6.9987737e-02 -1.0722163e+00 -2.8442340e+00  2.7764037e+04]
1690876436.1162395,[-7.5161725e-01 -4.4343596e+00  3.4099815e+00  3.5450367e+04]
1690876436.139299,[-9.1872084e-01 -1.2941924e+00 -2.4087656e+00  3.3008191e+04]
1690876436.1617765,[ 1.6128631e-01 -3.1692100e+00  2.6265745e+00  3.3183555e+04]
1690876436.1860778,[-1.6484476e+00  2.1706907e-02  1.9876748e+00  3.3233875e+04]
1690876436.208742,[-9.3620121e-01 -2.7117972e+00 -3.9621203e+00  3.3423695e+04]
1690876436.2318127,[-1.0407200e+00 -4.3181601e+00  1.8747329e+00  3.4240406e+04]
1690876436.2552881,[ 5.4226726e-01 -5.4574804e+00 -4.0220180e+00  2.8069520e+04]
1690876436.2780344,[-3.0476949e-01 -9.8866212e-01 -3.6879189e+00  3.0059262e+04]
1690876436.3019617,[ 8.8121307e-01 -3.2719543e+00  3.8177488e+00  3.5916348e+04]
1690876436.3245027,[ 3.7841052e-01 -1.3883617e+00 -2.6186457e-01  3.4841602e+04]
