Time,Roll,Pitch,Yawrate,Thrust
1690877589.1422446,[-9.0783483e-01  6.5095359e-01  1.7510483e+00  3.3403242e+04]
1690877589.1676583,[ 1.6199122e-01 -3.3466163e+00 -4.2960277e+00  3.2850793e+04]
1690877589.1916056,[-1.1511569e+00 -2.3346956e+00 -1.5302361e+00  3.2547627e+04]
1690877589.2144737,[ 2.8817475e-01 -1.2680807e+00 -3.0199192e+00  3.4277410e+04]
1690877589.238037,[-9.4656581e-01 -5.1678190e+00  4.4008307e+00  3.1085635e+04]
1690877589.2615306,[-7.5903118e-01 -3.4917179e-01 -1.8475038e+00  2.9557643e+04]
1690877589.2846172,[-2.2181652e+00  5.5087692e-01 -3.7267404e+00  3.5221676e+04]
1690877589.3082535,[-2.1711471e+00 -3.9630382e+00 -3.7354236e+00  2.7600625e+04]
1690877589.3341124,[-7.6248199e-02  6.1700398e-01  3.7446375e+00  2.8633729e+04]
1690877589.3586204,[ 8.5290664e-01 -5.5232267e+00  2.3669438e+00  2.8878705e+04]
1690877589.3843954,[-1.4803044e-01 -2.9352996e+00 -3.0740900e+00  2.9986607e+04]
1690877589.4075341,[-2.7916793e-02 -1.1160480e+00  9.6641207e-01  2.8047801e+04]
1690877589.4304163,[-1.9989598e+00 -4.8772044e+00 -3.6707871e+00  3.5524383e+04]
1690877589.4535978,[-1.5511270e+00 -4.0367599e+00 -3.9013352e+00  3.3123648e+04]
1690877589.476252,[-4.6631637e-01 -3.9739556e+00  3.3606943e-01  2.7261816e+04]
1690877589.5004354,[-2.8632479e+00 -3.3474660e+00  2.0376346e+00  3.6381340e+04]
1690877589.523519,[-1.6746433e+00 -4.0193973e+00 -2.2210007e+00  3.2880773e+04]
1690877589.5459921,[-2.2427304e+00 -4.7878380e+00 -3.9242969e+00  3.5441027e+04]
1690877589.5686975,[-3.0320148e+00 -2.2722242e+00  3.7332675e+00  3.2538168e+04]
1690877589.5941398,[-1.6859229e+00 -4.0766072e+00  1.3891526e+00  3.2956418e+04]
1690877589.6172764,[-3.2691152e+00 -5.9642440e-01 -9.8087341e-01  3.2629684e+04]
1690877589.6406887,[-3.2648931e+00 -4.9617066e+00  2.5173686e+00  3.1724766e+04]
1690877589.6635938,[-5.7532090e-01 -3.6490035e+00  3.5226021e+00  2.8499109e+04]
1690877589.686191,[-1.8395242e-01 -2.4357214e+00 -5.4482841e-01  3.6653883e+04]
1690877589.708876,[-1.0746769e+00 -5.4665408e+00 -1.2150091e+00  3.6850535e+04]
1690877589.7333407,[-9.5628399e-01 -1.5622334e+00  3.3319438e+00  3.0709619e+04]
1690877589.756705,[-1.0700508e+00 -3.3422542e+00 -3.1826785e-01  3.0712434e+04]
1690877589.7798808,[ 5.1207447e-01 -1.5229386e+00  1.6235983e+00  3.2964453e+04]
1690877589.8024437,[-1.2420505e+00 -9.9432462e-01 -2.4448807e+00  2.8087580e+04]
1690877589.8259344,[-5.1317132e-01  4.6973401e-01  2.9151306e+00  2.7458193e+04]
1690877589.8506424,[ 7.1119773e-01 -3.1601170e-01 -6.7421645e-01  3.1980779e+04]
1690877589.8745272,[-4.1333252e-01  2.5029430e-01  2.9066484e+00  2.8397287e+04]
1690877589.8978338,[ 2.2530423e-01 -1.1025772e+00  7.4782681e-01  3.5710703e+04]
1690877589.9212658,[ 2.6781696e-01 -3.2311234e+00 -3.4170785e+00  2.8238324e+04]
1690877589.9442034,[ 4.9213597e-01 -1.7391194e+00 -1.9643681e+00  3.5426719e+04]
1690877589.9678204,[-2.6616862e+00 -1.3778032e-01 -2.3733542e+00  3.6721406e+04]
1690877589.990955,[-1.5898894e+00 -2.9670150e+00 -2.2564743e+00  2.8355682e+04]
1690877590.0135767,[-3.4940588e+00  1.6585863e-01 -2.0486593e+00  3.0272240e+04]
1690877590.0367572,[ 5.8323413e-01 -1.1038352e+00  3.7538948e+00  3.5899211e+04]
1690877590.0602055,[ 5.3304404e-01 -4.1826940e+00  2.5859985e-01  2.9434053e+04]
1690877590.0851932,[-2.7458999e+00 -6.7089266e-01  1.4954013e+00  3.1568826e+04]
1690877590.108717,[-2.9425302e+00  4.0663323e-01 -1.8985540e+00  3.0710035e+04]
1690877590.1331317,[-3.6921937e+00 -1.3454194e+00 -7.9750520e-01  2.8151061e+04]
1690877590.156785,[ 3.2419160e-01 -5.0228924e-01  1.2838539e+00  3.6229227e+04]
1690877590.1801617,[-1.7991523e+00 -5.0040307e+00  3.5481610e+00  2.8539797e+04]
1690877590.204294,[ 2.3137923e-01 -3.1865799e+00 -3.2910883e+00  3.4697035e+04]
1690877590.2276316,[ 2.5058448e-01 -4.1780901e+00  3.8792102e+00  3.4144277e+04]
1690877590.2518444,[-2.9883797e+00 -3.7232304e+00 -1.4161204e+00  3.1430672e+04]
1690877590.2760518,[ 9.5222867e-01 -3.6765411e+00 -1.7371283e+00  3.3546285e+04]
1690877590.3009746,[-2.6079446e-01 -1.6019311e+00 -1.8219489e+00  3.3644301e+04]
1690877590.323742,[-1.8763131e+00 -1.5526193e-01  4.0663009e+00  3.6306672e+04]
1690877590.3469756,[-1.6384977e+00 -1.8168850e+00 -1.2838999e+00  2.9286877e+04]
1690877590.369946,[-6.0271686e-01 -4.0150189e+00  2.2571784e-02  3.4680324e+04]
1690877590.3935883,[-3.3995361e+00 -2.8033364e+00 -2.6640429e+00  3.5152195e+04]
1690877590.417328,[-1.4994172e+00 -5.3680320e+00  3.4617343e+00  2.9397957e+04]
1690877590.4410622,[ 8.9936066e-01 -1.2630557e+00  2.5640464e+00  2.9630465e+04]
1690877590.464389,[-6.5669203e-01 -5.0788746e+00 -3.6066995e+00  3.0107635e+04]
1690877590.4877386,[-2.3661976e+00 -4.4816508e+00  4.3816012e-01  2.8158793e+04]
1690877590.5107238,[ 7.9406388e-02 -5.4431334e+00 -4.0339398e+00  2.8996039e+04]
1690877590.5338902,[-2.8819783e+00 -2.2609267e+00 -4.8625371e-01  3.5404555e+04]
1690877590.557153,[-1.2433546e+00 -3.5722671e+00 -5.0499415e-01  3.1471662e+04]
1690877590.5803833,[ 5.3204125e-01 -3.3418110e-01 -4.3730803e+00  3.0136383e+04]
1690877590.6035175,[-1.6614021e-01 -4.3445683e+00 -3.4866719e+00  2.9129277e+04]
1690877590.6264684,[-2.7064174e-01 -3.6372087e+00  1.2791841e+00  3.2413266e+04]
1690877590.6503236,[-3.2965515e+00 -3.0011215e+00  3.2678781e+00  2.7558084e+04]
1690877590.674095,[-3.1673946e+00 -3.0623442e-01 -3.8662496e-01  2.8454854e+04]
1690877590.6970916,[-2.6007981e+00 -4.7371225e+00  3.2703879e+00  3.3889863e+04]
1690877590.7209237,[5.3174865e-01 2.2842853e-01 2.4106221e+00 3.1245721e+04]
1690877590.7435207,[-1.9629222e+00 -9.8524803e-01 -2.8550851e+00  3.6050203e+04]
1690877590.7673945,[ 7.6063502e-01 -2.2615597e+00 -8.8505149e-01  2.9938984e+04]
1690877590.7906413,[-1.4108366e+00 -4.4323797e+00  3.2939239e+00  3.5465480e+04]
1690877590.814706,[ 7.8905964e-01  1.8178529e-01 -3.2130778e+00  2.9613422e+04]
1690877590.8377662,[-2.5195220e+00 -3.4567022e+00  3.3438888e+00  2.8262230e+04]
1690877590.8610563,[-2.6549377e+00 -4.9925499e+00 -2.1981485e+00  3.2913547e+04]
1690877590.8848162,[ 1.1936343e-01 -2.9013909e-02  3.2838912e+00  2.9001305e+04]
1690877590.9190085,[-7.4092638e-01 -3.7393284e+00 -1.2392904e+00  3.2421777e+04]
1690877590.9429512,[ 5.8765721e-01 -2.4481673e+00 -4.3642774e-01  3.0139613e+04]
1690877590.9672513,[ 7.0825106e-01 -2.9270909e+00  1.0739384e+00  3.1105543e+04]
1690877590.9907608,[-2.9472878e+00  5.5382371e-01 -3.6162994e+00  3.3533480e+04]
1690877591.0138054,[ 6.3942742e-01 -2.4358847e+00 -1.7408501e+00  3.4559594e+04]
1690877591.036777,[-1.7971635e+00 -2.2042711e+00 -1.2289144e+00  3.3869707e+04]
1690877591.0600135,[-3.0254623e-01 -4.7248130e+00 -2.1886127e+00  3.3474227e+04]
1690877591.0840364,[-6.9079280e-02 -1.1824512e+00  1.2940516e-01  3.3378879e+04]
1690877591.1069324,[-3.2191813e+00 -1.8290254e+00 -4.3729234e+00  3.1694125e+04]
1690877591.13037,[-3.5491982e+00 -1.7361481e+00 -4.1139274e+00  2.9928900e+04]
1690877591.1536226,[-2.5843670e+00 -2.9969904e+00 -5.5319425e-03  3.0792496e+04]
